Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
347.0,Oso Ighodaro,22.0,PHO,PF,42.0,2.0,606.0,10.3,0.577,0.019,0.333,6.6,17.1,12.0,8.9,1.5,2.3,15.7,10.7,0.4,0.4,0.9,0.068,-3.4,0.3,-3.1,-0.2,
348.0,Isaac Okoro,24.0,CLE,SG,31.0,17.0,605.0,10.1,0.564,0.589,0.185,4.6,7.5,6.1,9.5,1.5,1.8,7.6,12.0,0.8,0.6,1.4,0.112,-1.2,0.8,-0.4,0.2,
349.0,Day'Ron Sharpe,23.0,BRK,C,35.0,0.0,604.0,20.0,0.567,0.141,0.26,19.1,23.4,21.2,15.9,2.2,4.2,15.9,21.9,0.8,0.9,1.7,0.135,-0.1,0.4,0.3,0.4,
350.0,Gary Payton II,32.0,GSW,SG,45.0,10.0,603.0,14.4,0.606,0.315,0.16,6.3,16.3,11.1,13.5,2.3,1.9,13.0,15.5,0.8,0.8,1.6,0.128,-1.8,1.6,-0.2,0.3,
351.0,Marcus Sasser,24.0,DET,PG,43.0,0.0,599.0,13.0,0.576,0.517,0.124,2.6,7.0,4.8,22.4,2.3,0.6,15.4,18.4,0.6,0.6,1.2,0.096,-1.0,0.2,-0.9,0.2,
352.0,Thomas Bryant,27.0,2TM,C,40.0,5.0,598.0,19.5,0.642,0.429,0.194,10.8,19.9,15.4,10.7,1.4,3.7,7.0,16.6,1.6,0.7,2.3,0.184,2.4,0.1,2.5,0.7,
353.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,115.0,15.8,0.624,0.607,0.393,5.7,24.2,15.1,4.9,0.4,7.5,5.7,13.4,0.2,0.2,0.4,0.169,-1.1,0.9,-0.2,0.1,
354.0,Thomas Bryant,27.0,IND,C,30.0,5.0,483.0,20.3,0.645,0.399,0.161,12.0,18.8,15.4,12.0,1.6,2.8,7.2,17.4,1.4,0.5,1.9,0.188,3.2,-0.1,3.1,0.6,
355.0,Justin Edwards,21.0,PHI,SF,25.0,9.0,595.0,11.0,0.578,0.589,0.113,4.6,11.0,7.7,8.7,1.8,1.2,10.6,14.6,0.4,0.3,0.8,0.061,-1.8,-1.3,-3.0,-0.2,
356.0,Brandon Ingram,27.0,NOP,SF,18.0,18.0,595.0,16.2,0.56,0.345,0.165,3.0,15.5,9.0,27.1,1.3,1.7,16.2,30.2,-0.1,0.2,0.1,0.005,1.5,-1.8,-0.3,0.3,
357.0,Andre Drummond,31.0,PHI,C,33.0,16.0,592.0,15.5,0.544,0.068,0.418,15.5,32.8,23.8,5.2,2.9,2.2,19.3,19.3,0.0,0.9,0.9,0.071,-3.1,-0.6,-3.6,-0.2,
358.0,Jared McCain,20.0,PHI,SG,23.0,8.0,592.0,15.5,0.589,0.485,0.204,2.4,8.8,5.5,17.0,1.3,0.0,11.0,25.0,0.7,0.1,0.8,0.066,1.9,-1.6,0.4,0.4,
359.0,Khris Middleton,33.0,2TM,SF,25.0,9.0,584.0,17.3,0.619,0.41,0.225,0.9,15.6,8.5,27.9,1.6,1.0,14.4,21.7,1.1,0.6,1.7,0.138,1.1,0.4,1.5,0.5,
360.0,Khris Middleton,33.0,MIL,SF,23.0,7.0,534.0,18.0,0.627,0.408,0.218,1.0,15.5,8.5,28.7,1.5,0.9,13.8,21.9,1.1,0.6,1.7,0.152,1.6,0.3,1.9,0.5,
361.0,Khris Middleton,33.0,WAS,SF,2.0,2.0,50.0,9.8,0.522,0.438,0.313,0.0,17.0,8.4,20.0,2.8,1.8,21.6,19.4,-0.1,0.0,0.0,-0.009,-3.9,1.5,-2.4,0.0,
362.0,Jay Huff,26.0,MEM,C,47.0,1.0,575.0,18.1,0.679,0.665,0.209,4.3,13.5,9.0,7.2,0.9,6.5,10.0,19.3,1.3,0.7,2.1,0.172,2.9,0.9,3.8,0.8,
363.0,Joel Embiid,30.0,PHI,C,19.0,19.0,574.0,23.8,0.58,0.244,0.537,6.9,25.0,15.6,26.2,1.2,3.2,13.7,34.6,1.0,0.5,1.5,0.129,3.8,-0.2,3.5,0.8,
364.0,Moritz Wagner,27.0,ORL,C,30.0,1.0,564.0,22.4,0.649,0.301,0.442,7.7,23.5,15.1,13.9,2.1,2.0,14.1,26.7,1.0,1.0,2.1,0.177,2.7,1.3,4.1,0.9,
365.0,Malcolm Brogdon,32.0,WAS,PG,24.0,13.0,564.0,15.9,0.544,0.233,0.383,3.9,13.2,8.5,27.3,1.1,0.8,11.9,23.6,0.6,0.1,0.7,0.062,0.0,-1.6,-1.6,0.1,
366.0,Zion Williamson,24.0,NOP,PF,20.0,20.0,563.0,27.3,0.589,0.035,0.516,9.9,18.7,14.2,33.7,2.3,3.2,12.6,35.6,1.2,0.4,1.6,0.136,5.3,0.8,6.1,1.2,
367.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,561.0,12.4,0.604,0.307,0.199,3.3,9.4,6.4,13.3,2.1,0.5,13.4,15.8,0.7,0.9,1.6,0.134,-2.2,1.0,-1.3,0.1,
368.0,Cam Reddish,25.0,LAL,SF,31.0,8.0,560.0,7.7,0.529,0.523,0.302,3.1,9.2,6.3,5.0,2.7,1.7,11.0,8.6,0.1,0.6,0.7,0.063,-4.0,1.7,-2.4,-0.1,
369.0,KJ Martin,24.0,2TM,PF,27.0,9.0,553.0,11.8,0.661,0.252,0.269,4.2,12.9,8.4,5.8,1.2,3.3,9.5,11.6,0.9,0.3,1.2,0.101,-2.4,0.4,-2.0,0.0,
370.0,KJ Martin,24.0,PHI,PF,24.0,7.0,480.0,12.5,0.689,0.212,0.293,4.8,12.8,8.6,5.8,1.1,3.4,9.7,11.3,0.9,0.3,1.2,0.116,-1.9,0.3,-1.6,0.0,
371.0,KJ Martin,24.0,UTA,SF,3.0,2.0,73.0,7.7,0.516,0.45,0.15,0.0,13.3,6.7,5.9,1.3,2.6,8.6,13.4,0.0,0.0,0.0,0.004,-5.4,0.6,-4.8,-0.1,
372.0,Tre Jones,25.0,2TM,PG,34.0,0.0,549.0,14.1,0.566,0.256,0.364,3.5,9.9,6.7,28.5,2.1,1.0,14.1,12.6,1.0,0.4,1.4,0.126,-1.3,1.1,-0.2,0.3,
373.0,Tre Jones,25.0,SAS,PG,28.0,0.0,450.0,13.8,0.572,0.28,0.355,3.5,10.0,6.8,30.7,1.9,1.0,16.3,12.2,0.9,0.3,1.2,0.125,-1.3,1.0,-0.2,0.2,
374.0,Tre Jones,25.0,CHI,PG,6.0,0.0,99.0,15.0,0.548,0.179,0.393,3.2,9.4,6.3,18.6,2.8,0.9,5.7,14.7,0.2,0.1,0.3,0.131,-1.4,1.5,0.2,0.1,
375.0,Alec Burks,33.0,MIA,SG,31.0,1.0,536.0,12.5,0.581,0.719,0.274,2.7,14.0,8.4,9.0,1.9,1.1,6.3,14.4,0.6,0.6,1.2,0.109,-0.5,0.9,0.4,0.3,
376.0,Jett Howard,21.0,ORL,SF,47.0,0.0,529.0,8.6,0.5,0.725,0.1,3.9,9.0,6.3,10.9,0.8,1.5,9.9,19.1,-0.2,0.6,0.4,0.039,-2.6,-0.9,-3.5,-0.2,
377.0,Monte Morris,29.0,PHO,PG,40.0,0.0,522.0,11.7,0.514,0.427,0.234,2.2,9.5,6.0,17.8,1.6,0.5,8.3,17.4,0.3,0.2,0.5,0.048,-2.1,-0.9,-3.0,-0.1,
378.0,Olivier-Maxence Prosper,22.0,DAL,PF,47.0,4.0,518.0,13.1,0.484,0.289,0.415,9.4,14.6,12.1,9.5,2.2,0.8,6.9,16.7,0.4,0.5,0.9,0.085,-1.3,-0.4,-1.7,0.0,
379.0,Aaron Holiday,28.0,HOU,PG,41.0,3.0,515.0,11.1,0.561,0.633,0.169,1.6,9.1,5.3,14.4,1.5,0.9,11.0,16.0,0.6,0.6,1.2,0.109,-1.6,0.7,-1.0,0.1,
380.0,Josh Okogie,26.0,2TM,SG,32.0,2.0,500.0,16.8,0.581,0.389,0.305,9.1,11.8,10.5,7.2,3.9,2.8,11.7,18.7,0.5,0.6,1.1,0.11,0.1,1.7,1.9,0.5,
381.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,351.0,15.9,0.586,0.368,0.281,10.4,12.1,11.3,5.8,2.9,2.6,11.1,18.1,0.4,0.3,0.7,0.097,0.1,0.2,0.3,0.2,
382.0,Josh Okogie,26.0,CHO,SG,7.0,1.0,149.0,18.9,0.57,0.434,0.358,6.3,11.1,8.6,10.5,6.3,3.3,12.8,20.0,0.1,0.3,0.4,0.14,0.3,5.2,5.5,0.3,
383.0,DeAndre Jordan,36.0,DEN,C,43.0,2.0,499.0,14.8,0.632,0.0,0.327,13.7,29.5,22.0,8.9,1.2,3.6,21.7,12.5,0.6,0.7,1.3,0.121,-1.5,0.1,-1.4,0.1,
384.0,Immanuel Quickley,25.0,TOR,PG,18.0,18.0,499.0,16.5,0.577,0.502,0.287,1.3,10.8,6.0,29.8,1.1,0.6,11.9,24.2,0.9,0.2,1.1,0.104,2.6,-1.7,0.8,0.4,
385.0,Zach Collins,27.0,2TM,PF,40.0,5.0,498.0,15.1,0.575,0.361,0.29,10.0,15.7,12.9,16.1,1.6,3.0,12.5,17.1,0.8,0.5,1.3,0.129,-1.5,1.2,-0.2,0.2,
386.0,Zach Collins,27.0,SAS,C,36.0,4.0,425.0,14.5,0.566,0.348,0.265,9.5,15.5,12.6,17.2,1.6,3.1,13.5,17.1,0.6,0.4,1.0,0.118,-1.6,1.4,-0.2,0.2,
387.0,Zach Collins,27.0,CHI,PF,4.0,1.0,73.0,18.8,0.62,0.435,0.435,13.0,17.0,15.0,9.4,1.9,2.4,6.8,16.8,0.2,0.1,0.3,0.196,-0.6,0.1,-0.5,0.0,
388.0,Jamison Battle,23.0,TOR,SF,39.0,0.0,491.0,12.8,0.633,0.755,0.086,4.6,11.2,7.9,9.5,0.5,1.0,6.6,15.6,0.9,0.1,1.0,0.1,1.5,-1.5,0.0,0.2,
389.0,Ryan Rollins,22.0,MIL,PG,39.0,8.0,487.0,12.2,0.55,0.421,0.146,3.6,10.2,7.0,14.6,2.8,2.5,15.9,18.6,0.0,0.7,0.6,0.063,-2.9,1.2,-1.8,0.0,
390.0,Tosan Evbuomwan,23.0,BRK,SF,20.0,0.0,486.0,10.7,0.532,0.327,0.314,5.5,14.3,9.7,10.7,1.6,1.4,14.9,18.8,-0.1,0.4,0.3,0.03,-3.5,-0.5,-3.9,-0.2,
391.0,Steven Adams,31.0,HOU,C,39.0,2.0,482.0,16.3,0.524,0.0,0.625,22.6,21.9,22.3,11.1,1.1,3.2,20.9,14.3,0.5,0.8,1.3,0.125,-0.2,-0.3,-0.5,0.2,
392.0,Grant Williams,26.0,CHO,PF,16.0,7.0,479.0,11.6,0.596,0.602,0.301,3.9,14.8,9.1,11.4,1.8,2.7,16.7,14.8,0.3,0.5,0.8,0.08,-2.2,0.7,-1.6,0.1,
393.0,Talen Horton-Tucker,24.0,CHI,SG,42.0,0.0,476.0,13.1,0.555,0.443,0.266,3.1,12.6,7.9,16.1,1.5,1.5,11.5,21.3,0.2,0.3,0.5,0.054,-1.7,-1.1,-2.8,-0.1,
394.0,Reed Sheppard,20.0,HOU,PG,41.0,0.0,472.0,7.4,0.409,0.607,0.06,3.5,9.2,6.3,12.1,2.5,2.7,11.8,17.0,-0.5,0.7,0.2,0.02,-4.3,1.3,-2.9,-0.1,
395.0,Jaylin Williams,22.0,OKC,PF,28.0,5.0,471.0,14.6,0.52,0.698,0.072,8.2,27.8,18.1,18.0,1.2,4.1,12.8,14.8,0.6,1.1,1.7,0.168,0.3,2.5,2.7,0.6,
396.0,Jericho Sims,26.0,2TM,C,42.0,5.0,471.0,9.1,0.614,0.0,0.271,13.3,20.4,16.9,6.0,0.8,2.2,30.9,7.1,0.4,0.4,0.8,0.082,-3.3,-0.5,-3.9,-0.2,
397.0,Jericho Sims,26.0,NYK,C,39.0,5.0,422.0,9.9,0.619,0.0,0.283,14.1,20.8,17.5,6.2,0.9,2.2,28.9,7.5,0.4,0.4,0.8,0.091,-3.1,-0.5,-3.6,-0.2,
398.0,Jericho Sims,26.0,MIL,C,3.0,0.0,49.0,2.4,0.5,0.0,0.0,6.8,16.9,12.0,4.8,0.0,1.9,60.0,4.4,0.0,0.0,0.0,0.006,-5.8,-0.9,-6.6,-0.1,
399.0,Gary Harris,30.0,ORL,SG,30.0,2.0,469.0,6.5,0.514,0.778,0.111,3.5,6.0,4.7,4.8,1.8,1.6,11.3,9.9,0.0,0.6,0.6,0.059,-4.0,1.0,-3.0,-0.1,
400.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,463.0,16.0,0.632,0.49,0.084,5.2,19.2,12.0,11.6,2.0,2.6,9.1,15.6,0.7,0.5,1.3,0.132,1.0,0.6,1.6,0.4,
401.0,Svi Mykhailiuk,27.0,UTA,SF,23.0,12.0,463.0,10.4,0.53,0.695,0.113,3.1,10.3,6.7,12.8,1.6,1.2,14.8,22.6,-0.2,0.1,-0.1,-0.014,-1.3,-1.9,-3.2,-0.1,
402.0,Pat Connaughton,32.0,MIL,SG,31.0,0.0,459.0,10.1,0.539,0.534,0.147,4.1,14.7,9.6,14.6,0.6,1.8,13.3,13.5,0.3,0.4,0.7,0.071,-1.9,-0.6,-2.5,-0.1,
403.0,Pelle Larsson,23.0,MIA,SG,36.0,1.0,454.0,9.0,0.564,0.5,0.311,3.4,9.2,6.3,9.7,1.6,0.8,9.7,13.0,0.3,0.4,0.7,0.079,-4.5,0.4,-4.1,-0.2,
404.0,Aaron Nesmith,25.0,IND,SF,21.0,13.0,452.0,12.8,0.632,0.485,0.3,3.3,14.7,9.1,7.9,1.4,1.6,9.3,15.5,0.7,0.4,1.0,0.111,-1.3,-0.5,-1.8,0.0,
405.0,Jabari Walker,22.0,POR,SF,41.0,1.0,449.0,13.6,0.563,0.326,0.31,7.9,24.5,16.1,7.1,2.6,1.0,12.5,15.7,0.3,0.6,0.9,0.101,-2.6,0.5,-2.0,0.0,
406.0,Micah Potter,26.0,UTA,C,26.0,9.0,449.0,9.2,0.62,0.765,0.148,7.4,17.8,12.6,5.6,0.6,1.9,18.0,9.8,0.4,0.1,0.5,0.052,-2.0,-0.7,-2.7,-0.1,
407.0,Caleb Houstan,22.0,ORL,SF,38.0,5.0,446.0,5.8,0.496,0.868,0.104,3.2,6.9,4.9,4.8,0.9,0.6,4.3,11.3,0.1,0.4,0.6,0.061,-4.5,-0.7,-5.2,-0.4,
408.0,Marcus Smart,30.0,2TM,PG,21.0,6.0,439.0,11.5,0.518,0.586,0.242,3.4,7.3,5.4,21.1,2.7,1.2,17.9,19.3,0.1,0.5,0.6,0.064,-1.7,0.6,-1.1,0.1,
409.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,400.0,11.3,0.504,0.608,0.243,3.8,7.5,5.7,22.0,2.7,1.4,17.6,19.8,0.0,0.5,0.5,0.063,-1.6,0.4,-1.2,0.1,
410.0,Marcus Smart,30.0,WAS,PG,2.0,0.0,39.0,13.2,0.759,0.222,0.222,0.0,5.4,2.7,11.6,3.6,0.0,23.3,13.8,0.0,0.0,0.1,0.067,-2.5,2.0,-0.6,0.0,
411.0,Rob Dillingham,20.0,MIN,PG,34.0,1.0,438.0,11.0,0.517,0.359,0.071,2.6,8.0,5.3,30.3,1.6,0.0,18.8,23.1,-0.2,0.4,0.2,0.024,-2.3,-1.2,-3.5,-0.2,
412.0,Jae'Sean Tate,29.0,HOU,SF,37.0,2.0,434.0,11.5,0.539,0.273,0.373,8.1,11.8,9.9,10.2,2.5,0.6,11.7,13.7,0.5,0.6,1.1,0.12,-3.1,1.6,-1.5,0.1,
413.0,Bruce Brown,28.0,2TM,PG,22.0,0.0,433.0,10.3,0.493,0.271,0.226,4.7,15.3,10.0,10.1,2.0,0.7,10.5,18.6,-0.1,0.3,0.2,0.021,-4.0,-0.6,-4.6,-0.3,
414.0,Bruce Brown,28.0,TOR,PG,18.0,0.0,353.0,12.5,0.525,0.275,0.221,5.2,15.9,10.5,11.3,2.3,0.8,11.7,19.5,0.0,0.3,0.4,0.049,-2.6,-0.1,-2.7,-0.1,
415.0,Bruce Brown,28.0,NOP,PG,4.0,0.0,80.0,0.7,0.319,0.25,0.25,2.6,12.5,7.4,4.9,0.6,0.0,3.6,14.5,-0.2,0.0,-0.2,-0.1,-10.4,-2.6,-12.9,-0.2,
416.0,Kelly Olynyk,33.0,2TM,C,26.0,4.0,432.0,14.6,0.619,0.359,0.374,7.5,19.7,13.5,19.9,1.8,1.8,21.2,18.9,0.4,0.4,0.8,0.091,-0.9,0.6,-0.3,0.2,
417.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,383.0,15.1,0.624,0.364,0.364,7.1,18.4,12.7,20.7,2.0,2.0,20.4,19.0,0.4,0.4,0.8,0.104,-0.6,0.7,0.1,0.2,
418.0,Kelly Olynyk,33.0,NOP,C,2.0,2.0,49.0,10.5,0.575,0.308,0.462,10.6,29.4,19.7,14.3,0.0,0.0,27.7,18.6,0.0,0.0,0.0,-0.003,-3.4,0.3,-3.1,0.0,
419.0,Jared Butler,24.0,2TM,SG,37.0,1.0,431.0,17.8,0.549,0.261,0.246,4.2,9.2,6.6,39.8,1.7,1.5,13.3,26.4,0.5,0.1,0.7,0.075,2.0,-1.1,0.9,0.3,
420.0,Jared Butler,24.0,WAS,PG,32.0,0.0,362.0,17.9,0.562,0.233,0.256,4.0,7.9,6.0,38.7,1.6,1.3,12.9,26.0,0.5,0.1,0.6,0.08,2.2,-1.3,0.9,0.3,
421.0,Jared Butler,24.0,PHI,SG,5.0,1.0,69.0,17.4,0.486,0.4,0.2,4.8,15.8,10.0,45.4,2.2,2.9,15.5,28.8,0.0,0.1,0.1,0.045,0.9,-0.3,0.6,0.0,
422.0,Adem Bona,21.0,PHI,C,39.0,1.0,428.0,11.8,0.702,0.0,0.754,10.3,19.8,14.8,3.6,0.8,6.9,24.2,11.0,0.4,0.4,0.8,0.095,-4.9,0.0,-5.0,-0.3,
423.0,DaQuan Jeffries,27.0,CHO,SG,22.0,2.0,422.0,8.1,0.505,0.592,0.107,4.4,10.7,7.5,8.5,1.6,2.3,11.5,12.2,0.0,0.3,0.4,0.044,-4.3,0.2,-4.2,-0.2,
424.0,Kawhi Leonard,33.0,LAC,SF,16.0,16.0,422.0,16.5,0.543,0.309,0.15,2.4,16.9,9.6,17.7,2.0,1.7,11.7,28.7,-0.1,0.6,0.6,0.064,-0.3,-0.5,-0.8,0.1,
425.0,Delon Wright,32.0,2TM,PG,29.0,2.0,418.0,7.8,0.372,0.595,0.238,4.0,8.0,6.0,14.7,2.8,2.2,13.1,11.1,-0.3,0.5,0.2,0.027,-4.1,1.4,-2.6,-0.1,
426.0,Delon Wright,32.0,MIL,PG,26.0,2.0,405.0,7.4,0.365,0.598,0.195,4.1,7.9,6.1,14.6,2.7,2.1,13.6,11.1,-0.3,0.5,0.2,0.023,-4.2,1.4,-2.9,-0.1,
427.0,Delon Wright,32.0,NYK,PG,3.0,0.0,13.0,18.3,0.532,0.5,2.0,0.0,8.6,4.4,18.5,3.8,7.1,0.0,12.5,0.0,0.0,0.0,0.175,1.8,3.7,5.5,0.0,
428.0,Keaton Wallace,25.0,ATL,PG,24.0,3.0,416.0,9.7,0.54,0.528,0.089,1.3,8.0,4.5,17.5,2.5,1.8,18.0,15.3,-0.1,0.4,0.3,0.036,-3.4,1.0,-2.4,0.0,
429.0,Gui Santos,22.0,GSW,PF,32.0,1.0,409.0,11.5,0.598,0.659,0.253,9.7,15.1,12.3,12.4,1.4,1.2,17.9,12.6,0.5,0.4,0.9,0.109,-2.1,0.0,-2.1,0.0,
430.0,KJ Simpson,22.0,CHO,PG,21.0,2.0,404.0,7.9,0.418,0.432,0.243,5.9,9.0,7.4,19.4,1.8,1.0,14.1,20.0,-0.5,0.3,-0.2,-0.025,-4.9,-0.9,-5.8,-0.4,
431.0,Chet Holmgren,22.0,OKC,C,15.0,15.0,397.0,21.4,0.613,0.333,0.409,6.8,25.5,16.2,8.8,1.6,11.0,14.2,23.4,0.5,1.1,1.6,0.188,1.2,3.0,4.1,0.6,
432.0,Trendon Watford,24.0,BRK,PF,22.0,0.0,396.0,13.6,0.567,0.255,0.342,3.4,16.6,9.7,17.7,1.5,1.5,14.7,24.1,0.1,0.4,0.5,0.058,-2.4,-0.3,-2.7,-0.1,
433.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,384.0,10.0,0.496,0.556,0.068,2.3,10.7,6.3,17.4,2.1,0.8,11.0,17.6,0.0,0.2,0.2,0.023,-3.1,-0.8,-3.9,-0.2,
434.0,John Konchar,28.0,MEM,SG,30.0,3.0,379.0,11.1,0.554,0.697,0.091,7.4,21.5,14.6,8.9,1.7,2.6,12.7,8.3,0.4,0.6,1.0,0.125,-0.9,1.8,0.9,0.3,
435.0,David Roddy,23.0,2TM,PF,30.0,3.0,375.0,12.4,0.575,0.482,0.196,3.7,19.7,11.4,12.1,1.8,2.0,14.7,15.7,0.2,0.4,0.5,0.07,-1.4,0.3,-1.1,0.1,
436.0,David Roddy,23.0,ATL,PF,27.0,3.0,346.0,11.8,0.594,0.462,0.237,3.3,18.9,10.9,11.5,1.6,2.1,16.3,14.5,0.2,0.3,0.5,0.072,-1.8,0.4,-1.4,0.1,
437.0,David Roddy,23.0,PHI,PF,3.0,0.0,29.0,19.4,0.474,0.579,0.0,7.6,29.2,17.9,19.4,3.4,0.0,5.0,30.4,0.0,0.0,0.0,0.043,3.0,-0.7,2.3,0.0,
438.0,Jordan Miller,25.0,LAC,SF,30.0,0.0,372.0,11.3,0.505,0.286,0.262,6.6,9.0,7.8,12.7,2.0,1.4,13.5,18.8,0.0,0.5,0.4,0.056,-2.4,0.1,-2.3,0.0,
439.0,Trevelin Queen,27.0,ORL,SG,25.0,2.0,366.0,9.6,0.45,0.538,0.126,5.9,7.4,6.6,13.5,3.4,2.4,13.7,17.3,-0.3,0.7,0.3,0.043,-4.1,2.2,-1.9,0.0,
440.0,Charles Bassey,24.0,SAS,C,34.0,1.0,363.0,19.9,0.601,0.0,0.284,16.4,27.4,22.0,7.0,1.9,7.0,15.0,18.0,0.5,0.6,1.1,0.15,-1.4,0.6,-0.8,0.1,
441.0,Jaylon Tyson,22.0,CLE,SG,37.0,2.0,352.0,11.1,0.558,0.396,0.188,9.3,14.4,11.9,12.2,1.2,0.5,15.5,14.8,0.4,0.4,0.8,0.107,-2.1,-0.4,-2.5,0.0,
442.0,Mo Bamba,26.0,LAC,C,28.0,2.0,352.0,14.4,0.561,0.485,0.243,8.3,29.7,19.0,6.4,1.2,8.0,14.3,16.3,0.1,0.8,0.9,0.123,-2.7,2.3,-0.4,0.1,
443.0,Robert Williams,27.0,POR,C,20.0,3.0,351.0,19.1,0.679,0.038,0.218,10.7,26.3,18.4,8.6,1.8,8.6,16.6,12.3,0.6,0.6,1.2,0.17,0.0,2.9,2.8,0.4,
444.0,Richaun Holmes,31.0,WAS,PF,20.0,6.0,349.0,17.2,0.709,0.039,0.447,10.5,21.6,16.0,10.6,0.4,4.7,15.0,12.8,0.8,0.2,1.0,0.141,-0.1,0.2,0.2,0.2,
445.0,Zeke Nnaji,24.0,DEN,PF,37.0,2.0,335.0,11.5,0.566,0.333,0.195,5.9,11.8,9.0,3.3,1.6,4.5,6.0,12.7,0.3,0.3,0.6,0.091,-2.6,-0.2,-2.8,-0.1,
446.0,Ousmane Dieng,21.0,OKC,C,30.0,0.0,333.0,11.1,0.5,0.571,0.152,5.2,17.1,11.2,10.6,2.2,1.8,11.8,16.2,0.0,0.7,0.7,0.097,-2.5,1.2,-1.4,0.1,
447.0,Craig Porter Jr.,24.0,CLE,PG,36.0,0.0,330.0,14.3,0.661,0.354,0.159,3.4,9.9,6.8,17.4,1.9,2.7,19.3,14.0,0.5,0.4,0.9,0.135,0.7,1.3,2.0,0.3,
448.0,Dillon Jones,23.0,OKC,SF,36.0,0.0,324.0,7.6,0.412,0.552,0.23,7.6,16.3,12.0,13.8,1.0,0.9,12.8,14.4,-0.1,0.5,0.4,0.06,-4.3,-0.3,-4.6,-0.2,
449.0,Kessler Edwards,24.0,DAL,SF,28.0,8.0,319.0,9.2,0.49,0.419,0.048,4.2,17.8,11.2,9.9,1.7,3.3,11.2,9.6,0.1,0.4,0.5,0.074,-3.1,1.5,-1.5,0.0,
450.0,Tre Mann,23.0,CHO,PG,13.0,0.0,319.0,13.6,0.537,0.373,0.13,3.9,9.0,6.4,21.4,1.1,1.2,12.8,25.9,0.0,0.2,0.2,0.032,-0.5,-1.9,-2.4,0.0,
451.0,Hunter Tyson,24.0,DEN,PF,40.0,0.0,306.0,6.7,0.505,0.662,0.311,5.3,15.7,10.8,5.3,0.8,1.5,13.4,13.4,0.0,0.2,0.2,0.029,-4.6,-1.8,-6.4,-0.3,
452.0,Paul Reed,25.0,DET,C,32.0,0.0,302.0,21.1,0.605,0.214,0.316,10.3,18.9,14.7,14.1,4.9,5.7,11.8,17.7,0.6,0.7,1.4,0.217,0.3,4.8,5.1,0.5,
453.0,Rayan Rupert,20.0,POR,SG,38.0,0.0,301.0,7.9,0.501,0.45,0.25,7.5,9.2,8.4,8.2,1.3,0.6,16.9,14.9,-0.1,0.1,0.1,0.009,-3.2,-1.5,-4.7,-0.2,
454.0,Jock Landale,29.0,HOU,C,28.0,0.0,299.0,16.1,0.547,0.141,0.348,13.2,19.3,16.2,11.7,1.0,2.7,10.9,16.4,0.5,0.4,0.9,0.151,0.1,0.6,0.7,0.2,
455.0,Sandro Mamukelashvili,25.0,SAS,PF,35.0,0.0,295.0,19.8,0.678,0.585,0.274,7.9,22.0,15.0,9.2,1.5,2.7,9.9,19.1,0.7,0.3,1.0,0.168,3.2,0.0,3.1,0.4,
456.0,Blake Wesley,21.0,SAS,SG,34.0,0.0,293.0,11.1,0.531,0.274,0.274,2.2,6.1,4.1,28.9,2.3,0.9,22.9,17.8,0.0,0.2,0.1,0.024,-3.0,-0.5,-3.5,-0.1,
457.0,Malaki Branham,21.0,SAS,SG,33.0,0.0,293.0,9.1,0.553,0.466,0.172,1.1,11.4,6.3,13.0,1.2,0.6,18.3,22.2,-0.3,0.2,-0.2,-0.028,-3.0,-1.9,-4.9,-0.2,
458.0,Alex Len,31.0,2TM,C,39.0,3.0,293.0,12.3,0.541,0.13,0.283,10.2,17.3,13.8,13.6,1.3,6.2,17.5,9.1,0.3,0.4,0.7,0.115,-2.5,2.0,-0.5,0.1,
459.0,Alex Len,31.0,SAC,C,36.0,3.0,258.0,13.0,0.557,0.146,0.317,10.7,16.7,13.7,14.4,1.5,6.7,19.1,9.5,0.3,0.3,0.7,0.122,-2.1,2.3,0.3,0.2,
460.0,Alex Len,31.0,LAL,C,3.0,0.0,35.0,6.6,0.4,0.0,0.0,6.7,21.9,14.5,7.1,0.0,2.7,0.0,6.3,0.0,0.0,0.0,0.068,-6.0,-0.4,-6.4,0.0,
461.0,Jalen Pickett,25.0,DEN,SG,27.0,0.0,290.0,11.3,0.55,0.519,0.025,2.0,9.0,5.7,20.5,1.2,0.9,11.8,13.5,0.4,0.1,0.5,0.083,-0.9,-1.2,-2.0,0.0,
462.0,Jordan Walsh,20.0,BOS,PF,38.0,1.0,286.0,6.9,0.473,0.696,0.214,4.9,10.2,7.6,4.9,1.6,2.5,12.8,10.7,-0.1,0.4,0.3,0.051,-4.0,0.6,-3.4,-0.1,
463.0,Taj Gibson,39.0,CHO,C,24.0,11.0,286.0,11.0,0.5,0.032,0.254,14.1,20.8,17.4,7.1,1.4,4.2,20.4,13.0,0.0,0.3,0.3,0.055,-5.1,0.1,-5.0,-0.2,
