Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
333.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1,
334.0,Thomas Bryant,27.0,IND,C,30.0,5.0,16.1,3.1,5.6,0.554,0.8,2.2,0.373,2.3,3.4,0.673,0.628,0.7,0.9,0.778,1.7,2.7,4.4,1.4,0.5,0.5,0.5,1.1,7.7,
335.0,Eric Gordon,36.0,PHI,SG,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.8,1.7,0.463,0.564,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,
336.0,Jake LaRavia,23.0,2TM,PF,53.0,0.0,20.0,2.3,4.8,0.479,0.8,1.9,0.424,1.5,3.0,0.513,0.56,1.3,1.9,0.67,1.4,2.7,4.1,2.7,0.9,0.4,1.4,1.9,6.7,
337.0,Jake LaRavia,23.0,MEM,PF,47.0,0.0,20.9,2.5,5.1,0.49,0.9,1.9,0.444,1.7,3.2,0.517,0.573,1.4,2.0,0.698,1.4,2.9,4.4,2.8,0.9,0.4,1.5,2.0,7.3,
338.0,Jake LaRavia,23.0,SAC,PF,6.0,0.0,13.2,0.8,2.7,0.313,0.3,1.5,0.222,0.5,1.2,0.429,0.375,0.0,0.7,0.0,1.3,1.0,2.3,1.3,0.8,0.3,1.2,1.2,2.0,
339.0,Matas Buzelis,20.0,CHI,SF,56.0,7.0,15.5,2.4,5.6,0.433,0.9,2.7,0.349,1.5,2.9,0.512,0.518,0.9,1.1,0.817,0.6,2.3,2.9,0.6,0.3,0.9,0.6,1.5,6.7,
340.0,Davion Mitchell,26.0,2TM,PG,50.0,28.0,25.3,2.5,5.7,0.442,1.0,2.8,0.355,1.5,2.9,0.524,0.528,0.6,0.8,0.683,0.4,1.5,1.9,4.4,0.7,0.2,1.7,2.6,6.6,
341.0,Davion Mitchell,26.0,TOR,PG,44.0,22.0,24.5,2.4,5.5,0.434,1.0,2.7,0.359,1.5,2.9,0.504,0.52,0.6,0.8,0.676,0.4,1.6,1.9,4.6,0.7,0.2,1.8,2.6,6.3,
342.0,Davion Mitchell,26.0,MIA,PG,6.0,6.0,31.2,3.3,6.8,0.488,1.2,3.5,0.333,2.2,3.3,0.65,0.573,0.5,0.7,0.75,0.5,1.3,1.8,3.2,1.0,0.3,1.2,2.0,8.3,
343.0,KJ Martin,24.0,2TM,PF,27.0,9.0,20.5,2.6,4.4,0.597,0.3,1.1,0.3,2.3,3.3,0.697,0.634,0.9,1.2,0.781,0.8,2.2,3.0,0.8,0.5,0.7,0.5,2.6,6.5,
344.0,KJ Martin,24.0,PHI,PF,24.0,7.0,20.0,2.5,4.1,0.616,0.3,0.9,0.381,2.2,3.3,0.679,0.657,1.0,1.2,0.828,0.9,2.1,3.0,0.8,0.5,0.7,0.5,2.6,6.4,
345.0,KJ Martin,24.0,UTA,SF,3.0,2.0,24.3,3.3,6.7,0.5,0.3,3.0,0.111,3.0,3.7,0.818,0.525,0.3,1.0,0.333,0.0,3.0,3.0,1.0,0.7,0.7,0.7,2.3,7.3,
346.0,Markelle Fultz,26.0,SAC,PG,2.0,0.0,14.0,3.0,6.0,0.5,0.5,1.0,0.5,2.5,5.0,0.5,0.542,0.0,0.0,,0.5,1.0,1.5,1.0,1.5,0.0,3.0,1.5,6.5,
347.0,Richaun Holmes,31.0,WAS,PF,20.0,6.0,17.5,2.6,3.8,0.671,0.0,0.2,0.0,2.6,3.7,0.699,0.671,1.4,1.7,0.794,1.8,3.6,5.3,1.3,0.2,0.9,0.8,1.6,6.5,
348.0,KJ Simpson,22.0,CHO,PG,21.0,2.0,19.2,2.2,7.0,0.318,0.7,3.0,0.219,1.6,4.0,0.393,0.365,1.4,1.7,0.806,1.1,1.6,2.7,2.5,0.7,0.2,1.3,1.6,6.5,
349.0,Ben Simmons,28.0,2TM,PG,36.0,24.0,24.9,2.9,5.1,0.557,0.0,0.0,,2.9,5.1,0.557,0.557,0.7,0.9,0.727,0.9,4.3,5.2,6.8,0.9,0.5,2.5,2.4,6.4,
350.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,25.0,2.8,5.2,0.547,0.0,0.0,,2.8,5.2,0.547,0.547,0.5,0.8,0.692,0.9,4.3,5.2,6.9,0.8,0.5,2.7,2.5,6.2,
351.0,Ben Simmons,28.0,LAC,PG,3.0,0.0,23.7,3.3,5.0,0.667,0.0,0.0,,3.3,5.0,0.667,0.667,2.0,2.3,0.857,0.3,4.7,5.0,4.7,2.0,0.7,0.3,2.0,8.7,
352.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,16.5,2.5,4.9,0.506,0.6,1.5,0.431,1.8,3.4,0.539,0.572,0.8,1.0,0.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7,6.4,
353.0,Vince Williams Jr.,24.0,MEM,SG,8.0,0.0,16.3,2.3,6.0,0.375,0.6,2.6,0.238,1.6,3.4,0.481,0.427,1.3,1.9,0.667,1.5,2.4,3.9,2.0,0.6,0.3,1.4,2.3,6.4,
354.0,Ricky Council IV,23.0,PHI,SF,49.0,4.0,14.3,2.1,5.1,0.413,0.7,2.3,0.297,1.4,2.9,0.504,0.478,1.4,1.7,0.817,0.7,1.6,2.2,1.1,0.5,0.1,0.6,0.8,6.3,
355.0,Ryan Dunn,22.0,PHO,SF,51.0,28.0,18.0,2.5,5.8,0.438,0.9,3.1,0.306,1.6,2.7,0.586,0.519,0.2,0.5,0.478,0.9,2.3,3.2,0.8,0.4,0.5,0.4,2.2,6.3,
356.0,Haywood Highsmith,28.0,MIA,SF,49.0,39.0,23.7,2.4,5.1,0.466,1.2,3.0,0.388,1.2,2.1,0.578,0.58,0.4,0.6,0.679,0.8,2.3,3.1,1.2,0.9,0.6,0.7,2.0,6.3,
357.0,Torrey Craig,34.0,2TM,SF,11.0,1.0,11.9,2.2,4.3,0.511,1.5,3.4,0.459,0.6,0.9,0.7,0.691,0.3,0.4,0.75,0.8,1.6,2.5,0.6,0.2,0.5,0.0,1.4,6.2,
358.0,Torrey Craig,34.0,CHI,SF,9.0,1.0,12.6,2.4,5.0,0.489,1.7,3.9,0.429,0.8,1.1,0.7,0.656,0.3,0.4,0.75,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9,
359.0,Torrey Craig,34.0,BOS,SF,2.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,2.0,0.0,0.0,3.0,
360.0,Alex Caruso,30.0,OKC,SG,36.0,1.0,19.3,2.3,5.7,0.41,1.1,3.4,0.339,1.2,2.3,0.512,0.51,0.4,0.4,0.813,0.8,2.1,2.9,2.7,1.7,0.5,0.6,2.0,6.2,
361.0,Trey Lyles,29.0,SAC,PF,47.0,2.0,18.4,2.1,5.3,0.401,1.2,3.6,0.341,0.9,1.7,0.525,0.516,0.7,1.0,0.745,1.0,3.3,4.4,0.9,0.6,0.4,0.6,1.2,6.2,
362.0,Dru Smith,27.0,MIA,SG,14.0,1.0,19.1,2.2,4.4,0.508,1.1,2.1,0.533,1.1,2.2,0.484,0.639,0.6,0.9,0.75,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.2,
363.0,Terance Mann,28.0,2TM,SG,43.0,12.0,19.7,2.4,5.2,0.462,0.7,2.0,0.372,1.7,3.2,0.518,0.534,0.6,1.0,0.619,0.9,1.9,2.8,1.6,0.7,0.3,0.7,1.9,6.1,
364.0,Terance Mann,28.0,LAC,SG,37.0,12.0,19.8,2.4,5.3,0.446,0.7,2.0,0.347,1.6,3.2,0.508,0.513,0.6,0.9,0.719,0.9,2.0,2.9,1.6,0.8,0.3,0.7,1.8,6.0,
365.0,Terance Mann,28.0,ATL,SG,6.0,0.0,19.5,2.7,4.7,0.571,1.0,1.8,0.545,1.7,2.8,0.588,0.679,0.5,1.7,0.3,1.2,1.2,2.3,1.8,0.7,0.0,0.8,2.2,6.8,
366.0,Alec Burks,33.0,MIA,SG,31.0,1.0,17.3,1.9,4.7,0.397,1.4,3.4,0.41,0.5,1.3,0.366,0.545,1.0,1.3,0.775,0.4,2.3,2.7,1.1,0.6,0.2,0.4,0.7,6.1,
367.0,Seth Curry,34.0,CHO,SG,47.0,9.0,14.4,2.3,4.8,0.471,1.1,2.6,0.446,1.1,2.3,0.5,0.59,0.4,0.5,0.87,0.4,1.1,1.6,0.7,0.5,0.1,0.4,0.9,6.1,
368.0,Simone Fontecchio,29.0,DET,SF,52.0,0.0,17.4,2.0,5.3,0.381,1.0,3.2,0.321,1.0,2.1,0.472,0.478,1.1,1.3,0.838,0.7,2.3,3.1,0.9,0.4,0.2,0.8,1.3,6.1,
369.0,Ron Holland,19.0,DET,SF,58.0,1.0,15.5,2.3,5.2,0.442,0.5,2.1,0.242,1.8,3.1,0.575,0.49,1.0,1.3,0.789,0.5,2.2,2.7,0.8,0.6,0.1,0.8,1.8,6.1,
370.0,Bol Bol,25.0,PHO,PF,21.0,2.0,11.2,2.4,4.8,0.495,0.7,2.4,0.294,1.7,2.4,0.7,0.569,0.5,0.8,0.688,0.6,2.1,2.8,0.4,0.2,0.8,0.6,0.4,6.0,
371.0,Kris Dunn,30.0,LAC,PG,50.0,34.0,23.3,2.5,5.8,0.423,0.9,3.0,0.309,1.5,2.8,0.542,0.502,0.1,0.3,0.5,0.9,2.7,3.6,2.9,1.8,0.3,1.1,2.6,6.0,
372.0,Jamal Shead,22.0,TOR,PG,51.0,1.0,17.3,2.3,5.5,0.428,0.8,2.3,0.361,1.5,3.1,0.478,0.505,0.5,0.7,0.743,0.2,0.9,1.2,3.5,0.5,0.1,1.5,1.9,6.0,
373.0,Ben Sheppard,23.0,IND,SG,42.0,8.0,20.3,2.1,5.0,0.433,1.2,3.4,0.366,0.9,1.6,0.576,0.558,0.4,0.5,0.9,0.7,1.9,2.6,1.2,0.7,0.3,0.3,2.1,6.0,
374.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,
375.0,Isaiah Wong,24.0,CHO,SG,20.0,0.0,13.3,2.1,5.3,0.39,0.7,1.7,0.394,1.4,3.6,0.389,0.452,1.3,1.7,0.735,0.7,0.9,1.6,1.4,0.6,0.0,0.9,1.1,6.0,
376.0,Jaxson Hayes,24.0,LAL,C,34.0,13.0,18.2,2.4,3.5,0.697,0.0,0.1,0.0,2.4,3.4,0.709,0.697,1.0,1.4,0.729,1.3,2.9,4.2,1.1,0.6,0.9,0.7,2.1,5.9,
377.0,Jonathan Isaac,27.0,ORL,PF,51.0,0.0,16.5,2.1,5.1,0.412,0.6,2.5,0.26,1.5,2.6,0.556,0.475,1.0,1.5,0.675,1.8,3.0,4.8,0.5,0.8,1.2,0.4,1.4,5.9,
378.0,Marcus Sasser,24.0,DET,PG,43.0,0.0,13.9,2.2,4.9,0.459,0.9,2.5,0.361,1.3,2.3,0.564,0.553,0.5,0.6,0.885,0.3,0.9,1.2,2.2,0.7,0.1,0.9,1.3,5.9,
379.0,Shake Milton,28.0,2TM,SG,44.0,1.0,15.4,2.1,4.5,0.455,0.7,2.0,0.356,1.3,2.5,0.536,0.535,0.9,1.1,0.8,0.5,1.4,1.9,2.0,0.4,0.1,0.7,1.3,5.8,
380.0,Shake Milton,28.0,BRK,SG,27.0,1.0,18.2,2.7,5.8,0.465,1.0,2.7,0.389,1.7,3.1,0.529,0.554,0.9,1.2,0.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,
381.0,Shake Milton,28.0,LAL,SG,17.0,0.0,10.9,1.1,2.5,0.419,0.2,1.1,0.222,0.8,1.5,0.56,0.465,0.9,1.0,0.882,0.4,1.5,1.9,1.4,0.2,0.1,0.7,0.8,3.2,
382.0,Rob Dillingham,20.0,MIN,PG,34.0,1.0,12.9,2.4,5.4,0.446,0.7,1.9,0.364,1.7,3.5,0.492,0.511,0.2,0.4,0.615,0.3,0.9,1.2,2.5,0.4,0.0,1.3,0.9,5.8,
383.0,Javonte Green,31.0,NOP,SG,50.0,18.0,21.8,2.0,4.5,0.446,0.8,2.2,0.352,1.2,2.3,0.534,0.531,1.0,1.3,0.758,1.0,2.6,3.6,0.9,1.1,0.6,0.6,1.5,5.8,
384.0,Mouhamed Gueye,22.0,ATL,PF,11.0,7.0,14.9,2.4,6.0,0.394,0.5,3.0,0.152,1.9,3.0,0.636,0.432,0.6,0.8,0.778,0.7,2.7,3.5,0.7,0.9,0.9,0.5,1.2,5.8,
385.0,Isaiah Stewart,23.0,DET,C,53.0,3.0,19.9,2.4,4.4,0.541,0.2,0.7,0.282,2.2,3.7,0.593,0.564,0.8,1.1,0.804,2.0,3.7,5.7,1.7,0.4,1.3,1.0,2.4,5.8,
386.0,Dean Wade,28.0,CLE,PF,37.0,26.0,22.5,2.0,5.0,0.402,1.4,4.1,0.34,0.6,0.8,0.71,0.543,0.4,0.7,0.52,1.0,4.0,5.0,1.5,0.8,0.4,0.4,2.0,5.8,
387.0,Jarace Walker,21.0,IND,PF,52.0,1.0,16.0,2.1,4.6,0.458,0.9,2.3,0.369,1.3,2.3,0.551,0.552,0.7,1.1,0.644,0.3,2.8,3.1,1.4,0.9,0.4,1.1,1.6,5.8,
388.0,Keaton Wallace,25.0,ATL,PG,24.0,3.0,17.3,2.2,5.1,0.423,1.0,2.7,0.354,1.2,2.4,0.5,0.516,0.5,0.5,1.0,0.2,1.3,1.5,2.3,0.9,0.3,1.2,1.3,5.8,
389.0,Kenrich Williams,30.0,OKC,PF,46.0,1.0,14.4,2.3,4.6,0.495,0.9,2.4,0.385,1.4,2.2,0.612,0.594,0.3,0.4,0.889,0.9,2.3,3.2,1.1,0.6,0.1,0.5,1.5,5.8,
390.0,Robert Williams,27.0,POR,C,20.0,3.0,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,
391.0,Donovan Clingan,20.0,POR,C,44.0,14.0,16.6,2.4,4.2,0.559,0.2,0.5,0.304,2.2,3.7,0.595,0.578,0.8,1.2,0.686,2.8,4.1,6.8,0.7,0.5,1.6,1.2,2.6,5.7,
392.0,Jeff Green,38.0,HOU,PF,17.0,2.0,12.3,2.0,3.8,0.531,0.8,2.4,0.341,1.2,1.4,0.87,0.641,0.9,1.1,0.833,0.3,1.3,1.6,0.4,0.2,0.1,0.3,1.0,5.7,
393.0,Talen Horton-Tucker,24.0,CHI,SG,42.0,0.0,11.3,2.0,4.6,0.443,0.7,2.0,0.365,1.3,2.5,0.505,0.523,0.9,1.2,0.725,0.3,1.4,1.7,1.3,0.4,0.2,0.7,1.0,5.7,
394.0,Quenton Jackson,26.0,IND,PG,18.0,7.0,14.1,2.2,4.2,0.513,0.5,1.3,0.375,1.7,2.9,0.577,0.572,0.8,1.2,0.714,0.6,0.9,1.5,1.7,0.5,0.3,0.6,1.8,5.7,
395.0,Isaac Okoro,24.0,CLE,SG,31.0,17.0,19.5,2.0,4.7,0.432,1.1,2.8,0.384,1.0,1.9,0.5,0.545,0.6,0.9,0.704,0.8,1.4,2.2,1.5,0.6,0.4,0.4,1.9,5.7,
396.0,Jeremiah Robinson-Earl,24.0,NOP,PF,45.0,6.0,17.6,2.1,4.8,0.444,0.7,2.2,0.33,1.4,2.5,0.544,0.521,0.7,0.8,0.865,1.7,2.9,4.6,1.2,0.6,0.1,0.7,1.2,5.7,
397.0,Gabe Vincent,28.0,LAL,PG,47.0,6.0,20.2,2.1,5.3,0.399,1.3,3.7,0.341,0.8,1.5,0.542,0.52,0.1,0.3,0.583,0.3,1.0,1.3,1.4,0.7,0.2,0.6,2.1,5.6,
398.0,Jamison Battle,23.0,TOR,SF,39.0,0.0,12.6,1.9,4.2,0.46,1.3,3.2,0.423,0.6,1.0,0.575,0.62,0.3,0.4,0.857,0.5,1.3,1.8,0.8,0.1,0.1,0.3,1.1,5.5,
399.0,Kevin Love,36.0,MIA,PF,19.0,6.0,10.9,1.8,5.2,0.354,1.1,3.1,0.362,0.7,2.2,0.341,0.46,0.7,1.0,0.684,0.9,3.2,4.1,1.0,0.7,0.1,0.7,0.9,5.5,
400.0,Tristan Vukcevic,21.0,WAS,C,17.0,0.0,8.6,2.0,3.8,0.531,0.6,1.8,0.333,1.4,2.0,0.706,0.609,0.9,1.2,0.762,0.5,2.1,2.6,0.8,0.2,0.2,0.7,1.2,5.5,
401.0,Kyle Anderson,31.0,2TM,PF,41.0,4.0,15.2,2.1,4.7,0.443,0.5,1.3,0.364,1.6,3.3,0.474,0.495,0.7,1.0,0.698,0.9,2.3,3.2,2.2,0.6,0.5,0.5,1.2,5.4,
402.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,15.0,2.1,4.7,0.45,0.5,1.4,0.365,1.6,3.3,0.487,0.506,0.5,0.8,0.667,0.8,2.3,3.1,2.3,0.7,0.6,0.6,1.1,5.3,
403.0,Kyle Anderson,31.0,MIA,SF,5.0,1.0,16.8,1.8,4.6,0.391,0.2,0.6,0.333,1.6,4.0,0.4,0.413,2.4,3.2,0.75,2.0,2.4,4.4,1.6,0.0,0.4,0.4,1.6,6.2,
404.0,Drew Eubanks,27.0,2TM,C,42.0,4.0,14.7,2.2,3.7,0.603,0.1,0.1,0.5,2.2,3.6,0.607,0.612,0.9,1.4,0.632,1.1,3.2,4.3,1.1,0.2,0.8,0.8,1.1,5.4,
405.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,15.4,2.4,3.9,0.607,0.1,0.1,0.6,2.3,3.8,0.607,0.617,1.0,1.5,0.632,1.1,3.5,4.5,1.2,0.3,0.9,0.8,1.2,5.8,
406.0,Drew Eubanks,27.0,LAC,C,5.0,0.0,9.6,1.2,2.2,0.545,0.0,0.2,0.0,1.2,2.0,0.6,0.545,0.0,0.0,,1.4,1.0,2.4,0.2,0.0,0.2,0.2,0.2,2.4,
407.0,Jonathan Mogbo,23.0,TOR,PF,44.0,10.0,17.7,2.0,4.5,0.452,0.3,0.9,0.341,1.7,3.6,0.481,0.487,1.0,1.4,0.7,1.6,2.5,4.1,1.7,0.7,0.5,0.9,2.1,5.4,
408.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,12.4,1.8,4.7,0.383,0.4,1.9,0.211,1.4,2.8,0.5,0.426,1.3,1.8,0.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,
409.0,Moussa Diabaté,23.0,CHO,C,47.0,7.0,19.1,2.2,3.7,0.595,0.0,0.0,0.0,2.2,3.6,0.602,0.595,1.0,1.7,0.563,3.0,4.0,7.0,0.8,0.7,0.7,0.9,1.6,5.3,
410.0,Jaylin Williams,22.0,OKC,PF,28.0,5.0,16.8,1.9,5.0,0.388,1.1,3.5,0.32,0.8,1.5,0.548,0.5,0.4,0.4,1.0,1.3,4.4,5.7,2.4,0.4,0.7,0.8,1.8,5.3,
411.0,Lindy Waters III,27.0,2TM,SG,40.0,9.0,16.7,1.9,5.2,0.364,1.2,3.8,0.322,0.7,1.4,0.474,0.481,0.2,0.3,0.727,0.4,2.0,2.5,1.1,0.6,0.3,0.4,1.4,5.2,
412.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,17.2,2.0,5.4,0.371,1.3,3.9,0.331,0.7,1.5,0.474,0.49,0.2,0.3,0.727,0.4,2.1,2.6,1.1,0.6,0.3,0.4,1.4,5.5,
413.0,Lindy Waters III,27.0,DET,SG,2.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,
414.0,Luke Kornet,29.0,BOS,C,51.0,7.0,17.2,2.1,3.2,0.661,0.0,0.0,0.0,2.1,3.2,0.665,0.661,0.9,1.2,0.762,2.4,2.7,5.0,1.6,0.5,0.9,0.4,1.5,5.2,
415.0,Gary Payton II,32.0,GSW,SG,45.0,10.0,13.4,2.2,4.0,0.552,0.3,1.3,0.246,1.9,2.8,0.694,0.591,0.5,0.6,0.724,0.8,2.0,2.8,1.2,0.6,0.3,0.6,1.7,5.2,
416.0,Jaylen Clark,23.0,MIN,SG,17.0,3.0,15.7,1.8,3.9,0.455,0.7,1.6,0.429,1.1,2.2,0.474,0.545,0.8,1.1,0.778,0.9,0.6,1.5,0.6,1.0,0.1,0.1,1.7,5.1,
417.0,Tidjane Salaün,19.0,CHO,PF,43.0,8.0,19.3,1.7,5.4,0.305,0.9,3.2,0.27,0.8,2.2,0.354,0.384,1.0,1.3,0.719,1.2,3.0,4.2,1.0,0.6,0.3,0.9,1.3,5.1,
418.0,Zach Collins,27.0,2TM,PF,40.0,5.0,12.5,1.8,3.9,0.465,0.4,1.4,0.286,1.4,2.5,0.566,0.516,1.0,1.1,0.911,1.2,1.9,3.1,1.4,0.4,0.4,0.6,2.0,5.0,
419.0,Zach Collins,27.0,SAS,C,36.0,4.0,11.8,1.7,3.7,0.462,0.4,1.3,0.304,1.3,2.4,0.547,0.515,0.9,1.0,0.886,1.1,1.8,2.8,1.4,0.4,0.4,0.6,1.9,4.6,
420.0,Zach Collins,27.0,CHI,PF,4.0,1.0,18.3,2.8,5.8,0.478,0.5,2.5,0.2,2.3,3.3,0.692,0.522,2.5,2.5,1.0,2.3,3.0,5.3,1.3,0.8,0.5,0.5,2.3,8.5,
421.0,Bismack Biyombo,32.0,SAS,C,4.0,3.0,14.8,2.3,3.0,0.75,0.0,0.0,,2.3,3.0,0.75,0.75,0.5,1.8,0.286,0.8,3.0,3.8,0.8,0.8,1.3,1.0,1.8,5.0,
422.0,Killian Hayes,23.0,BRK,PG,3.0,2.0,24.0,1.7,5.3,0.313,0.3,2.0,0.167,1.3,3.3,0.4,0.344,1.3,2.0,0.667,0.7,2.0,2.7,5.7,0.7,1.0,1.3,2.3,5.0,
423.0,DaQuan Jeffries,27.0,CHO,SG,22.0,2.0,19.2,1.9,4.7,0.398,0.8,2.8,0.295,1.0,1.9,0.548,0.485,0.4,0.5,0.818,0.8,1.9,2.7,1.1,0.6,0.5,0.6,2.0,5.0,
424.0,Kevon Looney,28.0,GSW,C,51.0,6.0,16.0,2.1,4.2,0.505,0.0,0.0,0.0,2.1,4.2,0.509,0.505,0.7,1.4,0.543,2.9,3.9,6.8,1.8,0.7,0.4,0.6,2.2,5.0,
425.0,Neemias Queta,25.0,BOS,C,44.0,5.0,14.0,2.1,3.2,0.655,0.0,0.0,0.0,2.1,3.2,0.664,0.655,0.8,1.1,0.729,1.4,2.3,3.6,0.6,0.3,0.7,0.6,1.8,5.0,
426.0,Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,
427.0,Aaron Holiday,28.0,HOU,PG,41.0,3.0,12.6,1.7,4.0,0.416,0.9,2.6,0.352,0.8,1.5,0.525,0.527,0.6,0.7,0.893,0.2,1.0,1.2,1.3,0.4,0.1,0.5,1.2,4.9,
428.0,Monte Morris,29.0,PHO,PG,40.0,0.0,13.1,1.7,4.3,0.404,0.6,1.8,0.301,1.2,2.5,0.48,0.468,0.9,1.0,0.85,0.3,1.2,1.4,1.7,0.4,0.1,0.4,0.5,4.9,
429.0,Ryan Rollins,22.0,MIL,PG,39.0,8.0,12.5,1.9,4.2,0.451,0.6,1.8,0.348,1.3,2.4,0.526,0.524,0.5,0.6,0.833,0.4,1.2,1.6,1.3,0.7,0.3,0.8,1.4,4.9,
430.0,Tre Jones,25.0,2TM,PG,34.0,0.0,16.1,1.7,3.6,0.471,0.3,0.9,0.29,1.4,2.6,0.533,0.508,1.1,1.3,0.818,0.5,1.5,2.1,3.5,0.7,0.2,0.7,1.1,4.7,
431.0,Tre Jones,25.0,SAS,PG,28.0,0.0,16.1,1.6,3.3,0.484,0.3,0.9,0.308,1.3,2.4,0.552,0.527,0.9,1.2,0.758,0.5,1.5,2.1,3.7,0.6,0.2,0.8,1.2,4.4,
432.0,Tre Jones,25.0,CHI,PG,6.0,0.0,16.5,2.0,4.7,0.429,0.2,0.8,0.2,1.8,3.8,0.478,0.446,1.8,1.8,1.0,0.5,1.5,2.0,2.3,1.0,0.2,0.3,0.7,6.0,
433.0,David Roddy,23.0,2TM,PF,30.0,3.0,12.5,1.7,3.7,0.464,0.6,1.8,0.333,1.1,1.9,0.586,0.545,0.6,0.7,0.818,0.4,2.2,2.6,1.1,0.5,0.3,0.7,0.6,4.7,
434.0,David Roddy,23.0,ATL,PF,27.0,3.0,12.8,1.6,3.4,0.473,0.6,1.6,0.372,1.0,1.9,0.56,0.559,0.7,0.8,0.818,0.4,2.2,2.6,1.1,0.4,0.3,0.7,0.7,4.5,
435.0,David Roddy,23.0,PHI,PF,3.0,0.0,9.7,2.7,6.3,0.421,0.7,3.7,0.182,2.0,2.7,0.75,0.474,0.0,0.0,,0.7,2.3,3.0,1.0,0.7,0.0,0.3,0.3,6.0,
436.0,Marvin Bagley III,25.0,2TM,PF,20.0,1.0,8.4,1.9,3.6,0.535,0.1,0.5,0.2,1.8,3.1,0.59,0.549,0.8,1.2,0.652,1.4,1.5,2.8,0.4,0.4,0.3,0.6,0.6,4.7,
437.0,Marvin Bagley III,25.0,WAS,C,19.0,1.0,8.7,2.0,3.7,0.535,0.1,0.5,0.2,1.9,3.2,0.59,0.549,0.8,1.2,0.652,1.4,1.5,2.9,0.4,0.4,0.3,0.6,0.6,4.9,
438.0,Marvin Bagley III,25.0,MEM,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,25.0,1.3,6.0,0.222,1.0,4.0,0.25,0.3,2.0,0.167,0.306,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7,
440.0,Jordan Miller,25.0,LAC,SF,30.0,0.0,12.4,1.8,4.2,0.429,0.3,1.2,0.222,1.5,3.0,0.511,0.46,0.9,1.1,0.788,0.7,1.0,1.7,1.1,0.5,0.2,0.7,0.7,4.7,
441.0,Mo Bamba,26.0,LAC,C,28.0,2.0,12.6,1.7,3.7,0.466,0.5,1.8,0.3,1.2,1.9,0.623,0.539,0.6,0.9,0.68,0.9,3.4,4.3,0.6,0.3,1.0,0.7,1.8,4.6,
442.0,Charles Bassey,24.0,SAS,C,34.0,1.0,10.7,2.0,3.4,0.586,0.0,0.0,,2.0,3.4,0.586,0.586,0.6,1.0,0.636,1.6,2.8,4.4,0.5,0.4,0.9,0.7,1.4,4.6,
443.0,Sandro Mamukelashvili,25.0,SAS,PF,35.0,0.0,8.4,1.6,3.0,0.538,0.7,1.8,0.419,0.9,1.3,0.705,0.66,0.6,0.8,0.724,0.6,1.8,2.4,0.5,0.3,0.3,0.4,0.7,4.6,
444.0,Karlo Matković,23.0,NOP,PF,19.0,2.0,14.7,1.8,3.3,0.548,0.3,0.9,0.333,1.5,2.3,0.636,0.597,0.7,0.7,1.0,1.4,2.4,3.8,0.8,0.5,1.2,1.0,2.3,4.6,
