Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
431.0,Kai Jones,24.0,LAC,C,25.0,0.0,8.0,1.0,1.4,0.706,0.0,0.1,0.0,1.0,1.3,0.75,0.706,0.4,0.5,0.75,0.6,1.2,1.8,0.4,0.2,0.5,0.4,0.9,2.3,
432.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,4.3,1.0,2.0,0.5,0.0,0.8,0.0,1.0,1.3,0.8,0.5,0.3,0.3,1.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,0.0,2.3,
433.0,Gui Santos,22.0,GSW,PF,17.0,1.0,9.1,0.8,1.9,0.424,0.5,1.3,0.364,0.4,0.6,0.545,0.545,0.2,0.4,0.5,0.8,1.2,1.9,1.1,0.4,0.2,0.5,1.3,2.3,
434.0,Trey Jemison,25.0,2TM,C,17.0,0.0,10.6,0.9,1.9,0.469,0.0,0.0,,0.9,1.9,0.469,0.469,0.5,1.2,0.381,1.3,1.5,2.8,0.6,0.4,0.5,0.6,1.8,2.2,
434.0,Trey Jemison,25.0,NOP,C,16.0,0.0,10.4,0.9,2.0,0.469,0.0,0.0,,0.9,2.0,0.469,0.469,0.5,1.3,0.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,
434.0,Trey Jemison,25.0,LAL,C,1.0,0.0,15.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,
435.0,Patrick Baldwin Jr.,22.0,WAS,SF,19.0,0.0,4.2,0.8,1.4,0.556,0.5,0.9,0.529,0.3,0.5,0.6,0.722,0.1,0.2,0.5,0.2,0.6,0.8,0.1,0.1,0.1,0.2,0.3,2.2,
436.0,MarJon Beauchamp,24.0,MIL,SF,20.0,0.0,4.4,0.8,1.9,0.405,0.3,0.9,0.294,0.5,1.0,0.5,0.473,0.4,0.5,0.8,0.2,0.9,1.1,0.1,0.1,0.1,0.6,0.3,2.2,
437.0,Dillon Jones,23.0,OKC,SF,27.0,0.0,8.5,0.8,2.4,0.338,0.3,1.4,0.189,0.6,1.0,0.536,0.392,0.3,0.5,0.571,0.7,1.2,1.9,0.7,0.2,0.1,0.4,0.9,2.2,
438.0,Johnny Furphy,20.0,IND,SG,28.0,0.0,7.8,0.8,2.0,0.382,0.4,1.1,0.344,0.4,0.8,0.435,0.482,0.3,0.3,1.0,0.5,0.6,1.1,0.3,0.3,0.2,0.3,0.8,2.1,
439.0,Anthony Gill,32.0,WAS,PF,29.0,0.0,6.2,0.7,1.4,0.488,0.2,0.5,0.357,0.5,0.9,0.556,0.549,0.5,0.8,0.625,0.2,0.8,1.0,0.2,0.2,0.0,0.2,0.5,2.1,
440.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,6.3,0.8,1.9,0.412,0.1,0.6,0.2,0.7,1.3,0.5,0.441,0.4,0.8,0.571,0.3,1.2,1.6,1.0,0.3,0.1,0.4,0.7,2.1,
441.0,Hunter Tyson,24.0,DEN,PF,31.0,0.0,7.6,0.7,1.7,0.404,0.3,1.0,0.323,0.4,0.7,0.524,0.5,0.5,0.5,0.824,0.3,1.1,1.4,0.4,0.1,0.1,0.3,1.0,2.1,
442.0,Jalen Hood-Schifino,21.0,LAL,SG,2.0,0.0,7.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.5,2.0,
443.0,Cory Joseph,33.0,ORL,PG,27.0,0.0,7.2,0.7,2.0,0.345,0.5,1.4,0.359,0.2,0.6,0.313,0.473,0.0,0.1,0.5,0.2,0.6,0.8,0.9,0.3,0.1,0.3,0.6,2.0,
444.0,Tyler Kolek,23.0,NYK,PG,25.0,0.0,5.5,0.7,1.8,0.386,0.4,1.0,0.385,0.3,0.7,0.389,0.5,0.2,0.2,1.0,0.1,0.5,0.6,0.7,0.3,0.0,0.3,0.5,2.0,
445.0,Christian Koloko,24.0,LAL,C,22.0,0.0,9.2,1.0,1.6,0.583,0.0,0.1,0.0,1.0,1.5,0.618,0.583,0.1,0.2,0.75,1.1,1.3,2.5,0.3,0.3,0.4,0.3,1.2,2.0,
446.0,Jordan McLaughlin,28.0,SAC,PG,26.0,0.0,6.9,0.6,1.6,0.381,0.4,1.0,0.4,0.2,0.7,0.353,0.5,0.4,0.5,0.714,0.2,0.7,0.8,0.9,0.4,0.0,0.4,0.5,2.0,
447.0,Markieff Morris,35.0,DAL,PF,5.0,0.0,5.0,0.8,2.8,0.286,0.4,1.4,0.286,0.4,1.4,0.286,0.357,0.0,0.0,,0.0,1.2,1.2,0.6,0.0,0.2,0.4,0.2,2.0,
448.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,
449.0,Adama Sanogo,22.0,CHI,C,4.0,0.0,5.3,1.0,1.8,0.571,0.0,0.0,,1.0,1.8,0.571,0.571,0.0,0.0,,1.3,0.3,1.5,0.3,0.0,0.0,0.3,0.3,2.0,
450.0,Tyler Smith,20.0,MIL,PF,11.0,0.0,3.5,0.8,1.3,0.643,0.3,0.7,0.375,0.5,0.5,1.0,0.75,0.1,0.2,0.5,0.1,0.8,0.9,0.1,0.0,0.3,0.3,0.4,2.0,
451.0,Jaylon Tyson,22.0,CLE,SG,24.0,1.0,7.0,0.8,2.0,0.404,0.2,0.7,0.294,0.6,1.3,0.467,0.457,0.2,0.3,0.5,0.6,1.1,1.7,0.7,0.2,0.0,0.5,1.0,2.0,
452.0,TyTy Washington Jr.,23.0,PHO,PG,4.0,0.0,7.0,0.8,1.5,0.5,0.5,0.8,0.667,0.3,0.8,0.333,0.667,0.0,0.0,,0.0,0.3,0.3,1.0,0.5,0.0,0.3,0.0,2.0,
453.0,Enrique Freeman,24.0,IND,PF,18.0,1.0,7.5,0.7,1.4,0.48,0.1,0.3,0.167,0.6,1.1,0.579,0.5,0.4,0.7,0.538,0.3,0.7,1.0,0.4,0.1,0.1,0.3,0.9,1.8,
454.0,Matt Ryan,27.0,NYK,SF,14.0,0.0,4.0,0.6,1.8,0.36,0.4,1.1,0.313,0.3,0.6,0.444,0.46,0.1,0.1,1.0,0.0,0.4,0.4,0.0,0.1,0.0,0.2,0.1,1.8,
455.0,Jericho Sims,26.0,NYK,C,34.0,5.0,12.1,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.2,0.4,0.615,1.4,2.3,3.7,0.6,0.2,0.3,0.6,1.4,1.8,
456.0,Alex Len,31.0,SAC,C,31.0,3.0,7.6,0.7,1.3,0.55,0.0,0.2,0.2,0.7,1.1,0.6,0.563,0.2,0.4,0.538,0.8,1.2,2.0,0.9,0.3,0.6,0.3,1.0,1.7,
457.0,Jazian Gortman,21.0,DAL,PG,15.0,0.0,3.7,0.6,1.5,0.391,0.3,0.7,0.364,0.3,0.8,0.417,0.478,0.1,0.3,0.5,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.6,
458.0,Ariel Hukporti,22.0,NYK,C,15.0,0.0,7.9,0.7,1.1,0.625,0.0,0.0,,0.7,1.1,0.625,0.625,0.3,0.5,0.5,0.3,1.5,1.9,0.4,0.0,0.7,0.7,1.0,1.6,
459.0,Keshad Johnson,23.0,MIA,SF,9.0,0.0,5.9,0.7,1.1,0.6,0.1,0.4,0.25,0.6,0.7,0.833,0.65,0.1,0.4,0.25,0.1,1.6,1.7,0.3,0.1,0.4,0.3,0.6,1.6,
460.0,Jordan Walsh,20.0,BOS,PF,28.0,1.0,8.4,0.6,1.7,0.34,0.3,1.1,0.25,0.3,0.5,0.533,0.426,0.2,0.4,0.5,0.4,0.8,1.2,0.3,0.3,0.3,0.3,0.6,1.6,
461.0,Pacome Dadiet,19.0,NYK,SG,13.0,0.0,6.4,0.5,1.5,0.3,0.4,1.1,0.357,0.1,0.5,0.167,0.425,0.2,0.2,1.0,0.0,1.0,1.0,0.4,0.1,0.2,0.1,0.4,1.5,
462.0,Bryce McGowens,22.0,POR,SG,4.0,0.0,2.8,0.8,1.3,0.6,0.0,0.5,0.0,0.8,0.8,1.0,0.6,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.5,
463.0,Quincy Olivari,23.0,LAL,PG,2.0,0.0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,
464.0,Dwight Powell,33.0,DAL,C,33.0,0.0,7.6,0.4,0.5,0.778,0.0,0.0,1.0,0.4,0.5,0.765,0.806,0.6,0.9,0.667,0.7,1.1,1.8,0.7,0.4,0.5,0.2,1.2,1.5,
465.0,Terrence Shannon Jr.,24.0,MIN,SG,10.0,0.0,4.5,0.7,1.3,0.538,0.1,0.3,0.333,0.6,1.0,0.6,0.577,0.0,0.0,,0.0,0.2,0.2,0.5,0.2,0.1,0.3,0.1,1.5,
466.0,Armel Traoré,22.0,LAL,SF,8.0,0.0,7.6,0.6,2.3,0.278,0.0,0.9,0.0,0.6,1.4,0.455,0.278,0.3,0.9,0.286,0.1,1.6,1.8,0.1,0.5,0.3,0.3,0.8,1.5,
467.0,Colin Castleton,24.0,MEM,C,10.0,0.0,4.6,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,1.0,1.1,0.909,0.3,0.6,0.9,0.0,0.1,0.1,0.1,0.6,1.4,
468.0,Sidy Cissoko,20.0,SAS,SF,14.0,0.0,3.1,0.6,1.1,0.533,0.2,0.4,0.5,0.4,0.6,0.556,0.633,0.0,0.3,0.0,0.1,0.5,0.6,0.4,0.0,0.0,0.1,0.4,1.4,
469.0,AJ Johnson,20.0,MIL,SG,5.0,0.0,2.2,0.6,1.2,0.5,0.2,0.2,1.0,0.4,1.0,0.4,0.583,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.4,0.0,1.4,
470.0,Yuki Kawamura,23.0,MEM,PG,17.0,0.0,3.3,0.5,1.2,0.381,0.2,0.9,0.267,0.2,0.4,0.667,0.476,0.2,0.4,0.667,0.0,0.4,0.4,0.7,0.1,0.0,0.2,0.4,1.4,
471.0,Alex Ducas,24.0,OKC,SG,9.0,0.0,3.4,0.4,1.0,0.444,0.4,0.9,0.5,0.0,0.1,0.0,0.667,0.0,0.0,,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.3,1.3,
472.0,Jack McVeigh,28.0,HOU,PF,6.0,0.0,3.5,0.5,1.8,0.273,0.3,1.3,0.25,0.2,0.5,0.333,0.364,0.0,0.0,,0.2,0.5,0.7,0.2,0.0,0.2,0.2,0.2,1.3,
473.0,Luke Travers,23.0,CLE,SG,6.0,0.0,7.0,0.5,1.2,0.429,0.0,0.5,0.0,0.5,0.7,0.75,0.429,0.3,0.3,1.0,0.2,0.8,1.0,0.8,0.2,0.2,0.3,0.5,1.3,
474.0,JD Davison,22.0,BOS,PG,5.0,0.0,4.8,0.4,1.0,0.4,0.2,0.6,0.333,0.2,0.4,0.5,0.5,0.2,0.4,0.5,0.0,0.4,0.4,0.2,0.2,0.0,1.2,0.2,1.2,
475.0,Zeke Nnaji,24.0,DEN,PF,25.0,0.0,4.4,0.6,1.2,0.452,0.0,0.4,0.0,0.6,0.9,0.636,0.452,0.1,0.3,0.429,0.1,0.3,0.4,0.2,0.0,0.1,0.2,0.4,1.2,
476.0,Adam Flagler,25.0,OKC,SG,14.0,0.0,3.9,0.4,2.2,0.161,0.4,2.0,0.179,0.0,0.2,0.0,0.242,0.0,0.0,,0.2,0.4,0.6,0.0,0.1,0.1,0.1,0.4,1.1,
477.0,Colby Jones,22.0,SAC,SG,23.0,0.0,5.3,0.5,1.1,0.44,0.2,0.4,0.444,0.3,0.7,0.438,0.52,0.0,0.0,,0.3,0.6,0.9,0.2,0.2,0.3,0.3,0.6,1.1,
478.0,Karlo Matković,23.0,NOP,PF,7.0,0.0,7.0,0.6,1.3,0.444,0.0,0.1,0.0,0.6,1.1,0.5,0.444,0.0,0.0,,1.0,1.1,2.1,0.1,0.6,0.7,0.7,1.0,1.1,
479.0,Jaden Springer,22.0,BOS,SG,18.0,0.0,3.9,0.2,0.8,0.286,0.0,0.2,0.0,0.2,0.6,0.4,0.286,0.7,0.9,0.706,0.2,0.6,0.8,0.3,0.2,0.0,0.1,0.7,1.1,
480.0,Mouhamed Gueye,22.0,ATL,PF,2.0,0.0,5.5,0.5,2.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.25,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,
481.0,James Johnson,37.0,IND,PF,8.0,0.0,3.4,0.5,0.9,0.571,0.0,0.1,0.0,0.5,0.8,0.667,0.571,0.0,0.1,0.0,0.0,0.5,0.5,0.4,0.0,0.3,0.5,0.5,1.0,
482.0,Jaylen Martin,21.0,BRK,SF,3.0,0.0,1.7,0.3,0.7,0.5,0.3,0.3,1.0,0.0,0.3,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,
483.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,3.0,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.25,0.0,0.0,,0.5,0.5,1.0,0.5,0.3,0.0,0.3,0.3,1.0,
484.0,Xavier Tillman Sr.,26.0,BOS,C,24.0,1.0,7.3,0.4,1.5,0.278,0.2,0.8,0.211,0.3,0.7,0.353,0.333,0.0,0.1,0.5,0.3,1.1,1.5,0.3,0.3,0.2,0.3,0.5,1.0,
485.0,Maxwell Lewis,22.0,2TM,SF,8.0,0.0,3.8,0.4,0.9,0.429,0.1,0.1,1.0,0.3,0.8,0.333,0.5,0.0,0.0,,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.9,
485.0,Maxwell Lewis,22.0,LAL,SF,7.0,0.0,4.1,0.3,0.9,0.333,0.0,0.0,,0.3,0.9,0.333,0.333,0.0,0.0,,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.6,
485.0,Maxwell Lewis,22.0,BRK,SF,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
486.0,Trey Alexander,21.0,DEN,SG,14.0,0.0,4.4,0.3,1.3,0.222,0.1,0.6,0.222,0.1,0.6,0.222,0.278,0.1,0.1,1.0,0.0,0.3,0.3,0.4,0.1,0.1,0.1,0.4,0.9,
487.0,Dominick Barlow,21.0,ATL,SF,7.0,0.0,4.3,0.3,1.0,0.286,0.1,0.3,0.5,0.1,0.7,0.2,0.357,0.1,0.3,0.5,0.0,0.6,0.6,0.1,0.1,0.0,0.0,0.3,0.9,
488.0,D.J. Carton,24.0,TOR,SG,4.0,0.0,8.3,0.3,1.8,0.143,0.0,0.8,0.0,0.3,1.0,0.25,0.143,0.3,0.3,1.0,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.3,0.8,
489.0,Ulrich Chomche,19.0,TOR,PF,5.0,0.0,3.8,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.0,0.0,,0.4,0.4,0.8,0.2,0.0,0.0,0.4,0.8,0.8,
490.0,Josh Christopher,23.0,MIA,SG,6.0,0.0,3.7,0.3,0.8,0.4,0.0,0.2,0.0,0.3,0.7,0.5,0.4,0.2,0.3,0.5,0.0,0.3,0.3,0.7,0.0,0.2,0.7,0.2,0.8,
491.0,PJ Dozier,28.0,MIN,SG,9.0,0.0,3.9,0.2,0.3,0.667,0.2,0.3,0.667,0.0,0.0,,1.0,0.1,0.7,0.167,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8,
492.0,Isaiah Crawford,23.0,SAC,SF,3.0,0.0,3.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.7,
493.0,RayJ Dennis,23.0,IND,PG,3.0,0.0,1.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.7,
494.0,Leonard Miller,21.0,MIN,SF,3.0,0.0,2.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.3,0.7,1.0,0.0,0.3,0.0,0.3,0.3,0.7,
495.0,Liam Robbins,25.0,MIL,C,13.0,0.0,4.4,0.2,0.6,0.25,0.0,0.2,0.0,0.2,0.5,0.333,0.25,0.4,0.8,0.5,0.5,0.4,0.9,0.2,0.2,0.2,0.5,0.7,0.7,
496.0,Baylor Scheierman,24.0,BOS,SG,6.0,0.0,6.3,0.2,1.8,0.091,0.0,1.2,0.0,0.2,0.7,0.25,0.091,0.3,0.3,1.0,0.3,1.3,1.7,0.3,0.2,0.0,0.0,0.5,0.7,
497.0,Garrett Temple,38.0,TOR,SG,13.0,0.0,4.1,0.2,0.8,0.2,0.1,0.4,0.2,0.1,0.4,0.2,0.25,0.3,0.3,1.0,0.2,0.6,0.8,0.7,0.4,0.1,0.3,0.5,0.7,
498.0,Cui Yongxi,21.0,BRK,SG,5.0,0.0,2.0,0.2,1.4,0.143,0.0,0.6,0.0,0.2,0.8,0.25,0.143,0.2,0.4,0.5,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,
499.0,PJ Hall,22.0,DEN,C,8.0,0.0,2.3,0.3,0.6,0.4,0.0,0.3,0.0,0.3,0.4,0.667,0.4,0.1,0.3,0.5,0.0,0.6,0.6,0.1,0.0,0.1,0.1,0.3,0.6,
500.0,Tristen Newton,23.0,2TM,SG,6.0,0.0,1.5,0.2,1.0,0.167,0.0,0.5,0.0,0.2,0.5,0.333,0.167,0.2,0.2,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.5,0.5,
500.0,Tristen Newton,23.0,IND,SG,5.0,0.0,1.6,0.2,1.2,0.167,0.0,0.6,0.0,0.2,0.6,0.333,0.167,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6,
500.0,Tristen Newton,23.0,MIN,SG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
501.0,Jacob Toppin,24.0,NYK,SF,13.0,0.0,3.1,0.2,0.7,0.333,0.0,0.2,0.0,0.2,0.5,0.429,0.333,0.0,0.0,,0.2,0.5,0.7,0.3,0.1,0.0,0.2,0.2,0.5,
502.0,Tristan Vukcevic,21.0,WAS,C,4.0,0.0,2.5,0.3,1.0,0.25,0.0,0.8,0.0,0.3,0.3,1.0,0.25,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.5,0.5,
503.0,Bronny James,20.0,LAL,SG,10.0,0.0,2.3,0.1,0.9,0.111,0.0,0.4,0.0,0.1,0.5,0.2,0.111,0.2,0.2,1.0,0.1,0.0,0.1,0.3,0.1,0.1,0.0,0.2,0.4,
504.0,Spencer Jones,23.0,DEN,SF,5.0,0.0,2.6,0.2,0.8,0.25,0.0,0.6,0.0,0.2,0.2,1.0,0.25,0.0,0.0,,0.0,0.6,0.6,0.0,0.4,0.0,0.2,0.2,0.4,
505.0,Stanley Umude,25.0,MIL,SG,15.0,0.0,3.2,0.1,0.9,0.154,0.1,0.5,0.25,0.0,0.3,0.0,0.231,0.0,0.1,0.0,0.2,0.7,0.9,0.1,0.1,0.1,0.1,0.3,0.4,
506.0,Jalen Bridges,23.0,PHO,SF,4.0,0.0,4.3,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.3,0.5,0.5,0.0,0.8,0.8,0.0,0.0,0.0,0.5,0.0,0.3,
507.0,Malevy Leons,25.0,OKC,SF,6.0,0.0,3.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.7,0.5,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,0.3,
508.0,Chris Livingston,21.0,MIL,SF,7.0,0.0,2.6,0.1,0.3,0.5,0.0,0.0,,0.1,0.3,0.5,0.5,0.0,0.0,,0.3,0.7,1.0,0.1,0.1,0.0,0.4,0.1,0.3,
509.0,Daishen Nix,22.0,MIN,PG,3.0,0.0,4.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.7,0.5,0.0,1.3,1.3,1.0,0.0,0.0,1.3,0.3,0.3,
510.0,Jaylen Clark,23.0,MIN,SG,3.0,0.0,2.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,
511.0,Kessler Edwards,24.0,DAL,SF,12.0,0.0,2.2,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.3,0.0,
512.0,Joe Ingles,37.0,MIN,SF,9.0,0.0,3.9,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.2,0.0,0.2,1.0,0.0,0.0,0.1,0.7,0.0,
513.0,Harrison Ingram,22.0,SAS,SF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
514.0,Daniss Jenkins,23.0,DET,PG,3.0,0.0,2.7,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,
515.0,Mason Jones,26.0,SAC,SG,3.0,0.0,4.3,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,1.0,1.3,2.3,0.0,0.0,0.0,0.3,0.0,
516.0,Bobi Klintman,21.0,DET,SF,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,
517.0,Mac McClung,26.0,ORL,SG,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
518.0,Justin Minaya,25.0,POR,SF,5.0,0.0,3.2,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,,0.4,0.2,0.6,0.4,0.2,0.0,0.0,0.6,0.0,
519.0,Riley Minix,24.0,SAS,SF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
520.0,Cole Swider,25.0,DET,SF,2.0,0.0,6.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,
,League Average,,,,,,,,,0.465,,,0.36,,,0.542,0.541,,,0.778,,,,,,,,,,
