Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
265.0,Zach Collins,27.0,CHI,PF,11.0,8.0,275.0,49.0,88.0,0.557,11.0,34.0,0.324,38.0,54.0,0.704,0.619,25.0,29.0,0.862,32.0,62.0,94.0,30.0,10.0,6.0,14.0,28.0,134.0,0.0,
266.0,Mason Plumlee,34.0,PHO,C,64.0,18.0,1166.0,113.0,184.0,0.614,0.0,3.0,0.0,113.0,181.0,0.624,0.614,73.0,113.0,0.646,105.0,302.0,407.0,120.0,29.0,43.0,52.0,141.0,299.0,0.0,
267.0,Jared Butler,24.0,2TM,SG,42.0,2.0,526.0,114.0,242.0,0.471,25.0,72.0,0.347,89.0,170.0,0.524,0.523,46.0,58.0,0.793,18.0,47.0,65.0,122.0,16.0,8.0,44.0,52.0,299.0,0.0,
267.0,Jared Butler,24.0,WAS,PG,32.0,0.0,362.0,85.0,176.0,0.483,15.0,41.0,0.366,70.0,135.0,0.519,0.526,35.0,45.0,0.778,14.0,27.0,41.0,82.0,12.0,5.0,29.0,40.0,220.0,0.0,
267.0,Jared Butler,24.0,PHI,SG,10.0,2.0,164.0,29.0,66.0,0.439,10.0,31.0,0.323,19.0,35.0,0.543,0.515,11.0,13.0,0.846,4.0,20.0,24.0,40.0,4.0,3.0,15.0,12.0,79.0,0.0,
268.0,Moussa Diabaté,23.0,CHO,C,55.0,8.0,1014.0,124.0,210.0,0.59,0.0,2.0,0.0,124.0,208.0,0.596,0.59,50.0,87.0,0.575,161.0,204.0,365.0,48.0,39.0,35.0,49.0,89.0,298.0,0.0,
269.0,Ben Sheppard,23.0,IND,SG,49.0,9.0,994.0,108.0,245.0,0.441,61.0,167.0,0.365,47.0,78.0,0.603,0.565,21.0,23.0,0.913,34.0,99.0,133.0,62.0,30.0,12.0,15.0,101.0,298.0,0.0,
270.0,Luke Kornet,29.0,BOS,C,57.0,11.0,1022.0,122.0,185.0,0.659,0.0,1.0,0.0,122.0,184.0,0.663,0.659,52.0,73.0,0.712,135.0,152.0,287.0,94.0,30.0,57.0,26.0,89.0,296.0,0.0,
271.0,Chet Holmgren,22.0,OKC,C,20.0,20.0,529.0,103.0,211.0,0.488,24.0,71.0,0.338,79.0,140.0,0.564,0.545,62.0,82.0,0.756,34.0,131.0,165.0,37.0,17.0,55.0,37.0,41.0,292.0,0.0,
272.0,Dereck Lively II,20.0,DAL,C,32.0,25.0,768.0,124.0,177.0,0.701,0.0,0.0,,124.0,177.0,0.701,0.701,44.0,69.0,0.638,99.0,152.0,251.0,84.0,17.0,54.0,39.0,94.0,292.0,0.0,
273.0,Aaron Nesmith,25.0,IND,SF,28.0,20.0,667.0,104.0,212.0,0.491,43.0,111.0,0.387,61.0,101.0,0.604,0.592,41.0,45.0,0.911,19.0,84.0,103.0,39.0,18.0,12.0,23.0,70.0,292.0,0.0,
274.0,Kenrich Williams,30.0,OKC,PF,52.0,2.0,757.0,113.0,234.0,0.483,45.0,117.0,0.385,68.0,117.0,0.581,0.579,19.0,22.0,0.864,47.0,121.0,168.0,61.0,30.0,7.0,28.0,76.0,290.0,0.0,
275.0,Andre Drummond,31.0,PHI,C,39.0,22.0,725.0,115.0,228.0,0.504,3.0,19.0,0.158,112.0,209.0,0.536,0.511,56.0,90.0,0.622,107.0,197.0,304.0,33.0,39.0,16.0,55.0,92.0,289.0,0.0,
276.0,Kevon Looney,28.0,GSW,C,59.0,6.0,926.0,122.0,241.0,0.506,0.0,3.0,0.0,122.0,238.0,0.513,0.506,45.0,80.0,0.563,160.0,227.0,387.0,102.0,40.0,27.0,35.0,130.0,289.0,0.0,
277.0,Caleb Martin,29.0,2TM,SF,34.0,24.0,995.0,104.0,240.0,0.433,33.0,90.0,0.367,71.0,150.0,0.473,0.502,48.0,77.0,0.623,44.0,100.0,144.0,75.0,37.0,22.0,45.0,67.0,289.0,0.0,
277.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,943.0,101.0,232.0,0.435,33.0,87.0,0.379,68.0,145.0,0.469,0.506,46.0,74.0,0.622,43.0,93.0,136.0,69.0,34.0,20.0,43.0,63.0,281.0,0.0,
277.0,Caleb Martin,29.0,DAL,SF,3.0,0.0,52.0,3.0,8.0,0.375,0.0,3.0,0.0,3.0,5.0,0.6,0.375,2.0,3.0,0.667,1.0,7.0,8.0,6.0,3.0,2.0,2.0,4.0,8.0,0.0,
278.0,Precious Achiuwa,25.0,NYK,C,41.0,8.0,898.0,120.0,229.0,0.524,9.0,30.0,0.3,111.0,199.0,0.558,0.544,32.0,51.0,0.627,85.0,161.0,246.0,44.0,35.0,32.0,31.0,63.0,281.0,0.0,
279.0,Jeremiah Robinson-Earl,24.0,NOP,PF,50.0,6.0,861.0,106.0,236.0,0.449,37.0,111.0,0.333,69.0,125.0,0.552,0.528,32.0,38.0,0.842,78.0,140.0,218.0,55.0,29.0,7.0,31.0,58.0,281.0,0.0,
280.0,Jusuf Nurkić,30.0,2TM,C,34.0,27.0,753.0,99.0,218.0,0.454,21.0,78.0,0.269,78.0,140.0,0.557,0.502,62.0,91.0,0.681,65.0,234.0,299.0,77.0,33.0,24.0,70.0,97.0,281.0,0.0,
280.0,Jusuf Nurkić,30.0,PHO,C,25.0,23.0,592.0,74.0,163.0,0.454,19.0,59.0,0.322,55.0,104.0,0.529,0.512,48.0,69.0,0.696,46.0,183.0,229.0,47.0,23.0,16.0,57.0,78.0,215.0,0.0,
280.0,Jusuf Nurkić,30.0,CHO,C,9.0,4.0,161.0,25.0,55.0,0.455,2.0,19.0,0.105,23.0,36.0,0.639,0.473,14.0,22.0,0.636,19.0,51.0,70.0,30.0,10.0,8.0,13.0,19.0,66.0,0.0,
281.0,Julian Phillips,21.0,CHI,SF,63.0,3.0,858.0,96.0,218.0,0.44,38.0,117.0,0.325,58.0,101.0,0.574,0.528,47.0,63.0,0.746,55.0,74.0,129.0,25.0,26.0,17.0,24.0,84.0,277.0,0.0,
282.0,Vit Krejci,24.0,ATL,PG,40.0,15.0,828.0,99.0,221.0,0.448,58.0,151.0,0.384,41.0,70.0,0.586,0.579,20.0,30.0,0.667,15.0,93.0,108.0,109.0,28.0,20.0,37.0,78.0,276.0,0.0,
283.0,Alex Caruso,30.0,OKC,SG,42.0,1.0,800.0,104.0,237.0,0.439,48.0,136.0,0.353,56.0,101.0,0.554,0.54,19.0,23.0,0.826,29.0,84.0,113.0,105.0,69.0,22.0,28.0,77.0,275.0,0.0,
284.0,Marcus Sasser,24.0,DET,PG,47.0,0.0,636.0,103.0,222.0,0.464,43.0,117.0,0.368,60.0,105.0,0.571,0.561,26.0,31.0,0.839,14.0,39.0,53.0,105.0,29.0,4.0,41.0,61.0,275.0,0.0,
285.0,Shake Milton,28.0,2TM,SG,47.0,1.0,711.0,98.0,210.0,0.467,36.0,96.0,0.375,62.0,114.0,0.544,0.552,40.0,50.0,0.8,24.0,62.0,86.0,91.0,20.0,3.0,33.0,57.0,272.0,0.0,
285.0,Shake Milton,28.0,BRK,SG,27.0,1.0,492.0,73.0,157.0,0.465,28.0,72.0,0.389,45.0,85.0,0.529,0.554,25.0,33.0,0.758,16.0,35.0,51.0,64.0,15.0,1.0,20.0,43.0,199.0,0.0,
285.0,Shake Milton,28.0,LAL,SG,20.0,0.0,219.0,25.0,53.0,0.472,8.0,24.0,0.333,17.0,29.0,0.586,0.547,15.0,17.0,0.882,8.0,27.0,35.0,27.0,5.0,2.0,13.0,14.0,73.0,0.0,
286.0,Talen Horton-Tucker,24.0,CHI,SG,47.0,0.0,540.0,98.0,219.0,0.447,35.0,95.0,0.368,63.0,124.0,0.508,0.527,38.0,55.0,0.691,15.0,68.0,83.0,64.0,16.0,10.0,32.0,48.0,269.0,0.0,
287.0,Vasilije Micić,31.0,2TM,PG,37.0,16.0,766.0,95.0,273.0,0.348,45.0,125.0,0.36,50.0,148.0,0.338,0.43,34.0,41.0,0.829,20.0,67.0,87.0,127.0,15.0,0.0,74.0,44.0,269.0,0.0,
287.0,Vasilije Micić,31.0,CHO,PG,36.0,16.0,764.0,95.0,273.0,0.348,45.0,125.0,0.36,50.0,148.0,0.338,0.43,34.0,41.0,0.829,20.0,67.0,87.0,127.0,15.0,0.0,74.0,44.0,269.0,0.0,
287.0,Vasilije Micić,31.0,PHO,PG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
288.0,Lonzo Ball,27.0,CHI,PG,35.0,14.0,777.0,89.0,243.0,0.366,67.0,195.0,0.344,22.0,48.0,0.458,0.504,22.0,27.0,0.815,25.0,93.0,118.0,115.0,47.0,17.0,41.0,55.0,267.0,0.0,
289.0,Eric Gordon,36.0,PHI,SG,39.0,13.0,768.0,87.0,204.0,0.426,56.0,137.0,0.409,31.0,67.0,0.463,0.564,36.0,48.0,0.75,8.0,38.0,46.0,65.0,26.0,12.0,28.0,32.0,266.0,0.0,
290.0,Kelly Olynyk,33.0,2TM,C,33.0,11.0,611.0,91.0,187.0,0.487,26.0,63.0,0.413,65.0,124.0,0.524,0.556,55.0,71.0,0.775,43.0,111.0,154.0,87.0,21.0,13.0,51.0,85.0,263.0,0.0,
290.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,383.0,59.0,118.0,0.5,19.0,43.0,0.442,40.0,75.0,0.533,0.581,34.0,43.0,0.791,25.0,64.0,89.0,56.0,16.0,8.0,35.0,59.0,171.0,0.0,
290.0,Kelly Olynyk,33.0,NOP,C,9.0,9.0,228.0,32.0,69.0,0.464,7.0,20.0,0.35,25.0,49.0,0.51,0.514,21.0,28.0,0.75,18.0,47.0,65.0,31.0,5.0,5.0,16.0,26.0,92.0,0.0,
291.0,Justin Edwards,21.0,PHI,SF,31.0,13.0,756.0,99.0,218.0,0.454,44.0,122.0,0.361,55.0,96.0,0.573,0.555,19.0,27.0,0.704,31.0,65.0,96.0,43.0,25.0,9.0,29.0,70.0,261.0,0.0,
292.0,Jonathan Mogbo,23.0,TOR,PF,49.0,11.0,877.0,101.0,224.0,0.451,14.0,47.0,0.298,87.0,177.0,0.492,0.482,45.0,64.0,0.703,77.0,125.0,202.0,80.0,38.0,25.0,44.0,102.0,261.0,0.0,
293.0,Jaxson Hayes,24.0,LAL,C,40.0,19.0,766.0,105.0,147.0,0.714,0.0,2.0,0.0,105.0,145.0,0.724,0.714,47.0,64.0,0.734,56.0,126.0,182.0,42.0,22.0,41.0,31.0,93.0,257.0,0.0,
294.0,Neemias Queta,25.0,BOS,C,50.0,6.0,718.0,111.0,172.0,0.645,0.0,3.0,0.0,111.0,169.0,0.657,0.645,35.0,48.0,0.729,73.0,123.0,196.0,34.0,15.0,34.0,33.0,91.0,257.0,0.0,
295.0,Svi Mykhailiuk,27.0,UTA,SF,27.0,12.0,538.0,90.0,232.0,0.388,54.0,159.0,0.34,36.0,73.0,0.493,0.504,19.0,24.0,0.792,15.0,50.0,65.0,52.0,16.0,6.0,41.0,33.0,253.0,0.0,
296.0,Tidjane Salaün,19.0,CHO,PF,48.0,8.0,915.0,81.0,254.0,0.319,44.0,152.0,0.289,37.0,102.0,0.363,0.406,46.0,64.0,0.719,56.0,146.0,202.0,52.0,26.0,12.0,44.0,58.0,252.0,0.0,
297.0,Aaron Holiday,28.0,HOU,PG,48.0,3.0,611.0,85.0,199.0,0.427,48.0,128.0,0.375,37.0,71.0,0.521,0.548,30.0,36.0,0.833,10.0,51.0,61.0,62.0,17.0,6.0,31.0,52.0,248.0,0.0,
298.0,Tre Jones,25.0,2TM,PG,41.0,4.0,736.0,95.0,186.0,0.511,14.0,40.0,0.35,81.0,146.0,0.555,0.548,44.0,54.0,0.815,25.0,69.0,94.0,152.0,29.0,9.0,28.0,47.0,248.0,0.0,
298.0,Tre Jones,25.0,SAS,PG,28.0,0.0,450.0,45.0,93.0,0.484,8.0,26.0,0.308,37.0,67.0,0.552,0.527,25.0,33.0,0.758,15.0,43.0,58.0,104.0,18.0,5.0,21.0,33.0,123.0,0.0,
298.0,Tre Jones,25.0,CHI,PG,13.0,4.0,286.0,50.0,93.0,0.538,6.0,14.0,0.429,44.0,79.0,0.557,0.57,19.0,21.0,0.905,10.0,26.0,36.0,48.0,11.0,4.0,7.0,14.0,125.0,0.0,
299.0,Trendon Watford,24.0,BRK,PF,27.0,0.0,491.0,90.0,198.0,0.455,17.0,55.0,0.309,73.0,143.0,0.51,0.497,50.0,63.0,0.794,21.0,70.0,91.0,55.0,18.0,7.0,45.0,59.0,247.0,0.0,
300.0,Dean Wade,28.0,CLE,PF,44.0,26.0,947.0,86.0,210.0,0.41,60.0,172.0,0.349,26.0,38.0,0.684,0.552,13.0,25.0,0.52,42.0,165.0,207.0,64.0,33.0,17.0,17.0,84.0,245.0,0.0,
301.0,Drew Eubanks,27.0,2TM,C,47.0,4.0,661.0,100.0,171.0,0.585,3.0,6.0,0.5,97.0,165.0,0.588,0.594,41.0,63.0,0.651,51.0,142.0,193.0,48.0,11.0,35.0,34.0,53.0,244.0,0.0,
301.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,568.0,88.0,145.0,0.607,3.0,5.0,0.6,85.0,140.0,0.607,0.617,36.0,57.0,0.632,40.0,128.0,168.0,45.0,10.0,32.0,31.0,46.0,215.0,0.0,
301.0,Drew Eubanks,27.0,LAC,C,10.0,0.0,93.0,12.0,26.0,0.462,0.0,1.0,0.0,12.0,25.0,0.48,0.462,5.0,6.0,0.833,11.0,14.0,25.0,3.0,1.0,3.0,3.0,7.0,29.0,0.0,
302.0,Jamison Battle,23.0,TOR,SF,42.0,0.0,547.0,85.0,182.0,0.467,59.0,137.0,0.431,26.0,45.0,0.578,0.629,12.0,14.0,0.857,27.0,56.0,83.0,33.0,5.0,6.0,13.0,50.0,241.0,0.0,
303.0,Ben Simmons,28.0,2TM,PG,38.0,24.0,931.0,107.0,194.0,0.552,0.0,0.0,,107.0,194.0,0.552,0.552,24.0,33.0,0.727,36.0,162.0,198.0,254.0,33.0,19.0,90.0,92.0,238.0,0.0,
303.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,825.0,93.0,170.0,0.547,0.0,0.0,,93.0,170.0,0.547,0.547,18.0,26.0,0.692,30.0,142.0,172.0,229.0,26.0,16.0,88.0,81.0,204.0,0.0,
303.0,Ben Simmons,28.0,LAC,PG,5.0,0.0,106.0,14.0,24.0,0.583,0.0,0.0,,14.0,24.0,0.583,0.583,6.0,7.0,0.857,6.0,20.0,26.0,25.0,7.0,3.0,2.0,11.0,34.0,0.0,
304.0,Kyle Anderson,31.0,2TM,PF,48.0,4.0,699.0,93.0,210.0,0.443,21.0,57.0,0.368,72.0,153.0,0.471,0.493,31.0,45.0,0.689,41.0,108.0,149.0,104.0,30.0,24.0,26.0,57.0,238.0,0.0,
304.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,541.0,76.0,169.0,0.45,19.0,52.0,0.365,57.0,117.0,0.487,0.506,18.0,27.0,0.667,27.0,83.0,110.0,81.0,26.0,20.0,20.0,40.0,189.0,0.0,
304.0,Kyle Anderson,31.0,MIA,SF,12.0,1.0,158.0,17.0,41.0,0.415,2.0,5.0,0.4,15.0,36.0,0.417,0.439,13.0,18.0,0.722,14.0,25.0,39.0,23.0,4.0,4.0,6.0,17.0,49.0,0.0,
305.0,KJ Martin,24.0,2TM,PF,35.0,15.0,752.0,95.0,160.0,0.594,14.0,41.0,0.341,81.0,119.0,0.681,0.638,33.0,43.0,0.767,29.0,83.0,112.0,33.0,15.0,22.0,21.0,86.0,237.0,0.0,
305.0,KJ Martin,24.0,PHI,PF,24.0,7.0,480.0,61.0,99.0,0.616,8.0,21.0,0.381,53.0,78.0,0.679,0.657,24.0,29.0,0.828,21.0,51.0,72.0,19.0,11.0,16.0,12.0,62.0,154.0,0.0,
305.0,KJ Martin,24.0,UTA,SF,11.0,8.0,272.0,34.0,61.0,0.557,6.0,20.0,0.3,28.0,41.0,0.683,0.607,9.0,14.0,0.643,8.0,32.0,40.0,14.0,4.0,6.0,9.0,24.0,83.0,0.0,
306.0,Jabari Walker,22.0,POR,SF,49.0,1.0,580.0,89.0,175.0,0.509,23.0,59.0,0.39,66.0,116.0,0.569,0.574,34.0,52.0,0.654,47.0,126.0,173.0,32.0,28.0,6.0,23.0,72.0,235.0,0.0,
307.0,Marcus Smart,30.0,2TM,PG,26.0,6.0,534.0,76.0,198.0,0.384,37.0,114.0,0.325,39.0,84.0,0.464,0.477,43.0,52.0,0.827,16.0,39.0,55.0,88.0,31.0,6.0,45.0,45.0,232.0,0.0,
307.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,400.0,53.0,148.0,0.358,29.0,90.0,0.322,24.0,58.0,0.414,0.456,30.0,36.0,0.833,14.0,29.0,43.0,71.0,23.0,6.0,35.0,31.0,165.0,0.0,
307.0,Marcus Smart,30.0,WAS,PG,7.0,0.0,134.0,23.0,50.0,0.46,8.0,24.0,0.333,15.0,26.0,0.577,0.54,13.0,16.0,0.813,2.0,10.0,12.0,17.0,8.0,0.0,10.0,14.0,67.0,0.0,
308.0,Dalen Terry,22.0,CHI,SG,58.0,3.0,723.0,85.0,185.0,0.459,22.0,67.0,0.328,63.0,118.0,0.534,0.519,39.0,57.0,0.684,30.0,53.0,83.0,70.0,27.0,13.0,38.0,84.0,231.0,0.0,
309.0,Alec Burks,33.0,MIA,SG,36.0,4.0,637.0,72.0,177.0,0.407,54.0,129.0,0.419,18.0,48.0,0.375,0.559,31.0,41.0,0.756,13.0,84.0,97.0,41.0,22.0,6.0,16.0,26.0,229.0,0.0,
310.0,Nicolas Batum,36.0,LAC,PF,62.0,5.0,1091.0,75.0,182.0,0.412,63.0,153.0,0.412,12.0,29.0,0.414,0.585,15.0,18.0,0.833,38.0,134.0,172.0,71.0,41.0,28.0,26.0,90.0,228.0,0.0,
311.0,Jett Howard,21.0,ORL,SF,53.0,0.0,602.0,81.0,224.0,0.362,49.0,162.0,0.302,32.0,62.0,0.516,0.471,15.0,20.0,0.75,20.0,43.0,63.0,40.0,13.0,10.0,26.0,56.0,226.0,0.0,
312.0,Quinten Post,24.0,GSW,PF,27.0,10.0,435.0,83.0,182.0,0.456,45.0,108.0,0.417,38.0,74.0,0.514,0.58,14.0,17.0,0.824,27.0,79.0,106.0,41.0,11.0,13.0,21.0,56.0,225.0,0.0,
313.0,Lindy Waters III,27.0,2TM,SG,44.0,9.0,684.0,80.0,217.0,0.369,52.0,159.0,0.327,28.0,58.0,0.483,0.488,8.0,11.0,0.727,17.0,80.0,97.0,43.0,24.0,10.0,18.0,58.0,220.0,0.0,
313.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,655.0,76.0,205.0,0.371,49.0,148.0,0.331,27.0,57.0,0.474,0.49,8.0,11.0,0.727,16.0,80.0,96.0,42.0,22.0,10.0,17.0,55.0,209.0,0.0,
313.0,Lindy Waters III,27.0,DET,SG,6.0,0.0,29.0,4.0,12.0,0.333,3.0,11.0,0.273,1.0,1.0,1.0,0.458,0.0,0.0,,1.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,11.0,0.0,
314.0,Josh Okogie,26.0,2TM,SG,32.0,2.0,500.0,79.0,167.0,0.473,25.0,65.0,0.385,54.0,102.0,0.529,0.548,37.0,51.0,0.725,41.0,55.0,96.0,24.0,40.0,15.0,25.0,39.0,220.0,0.0,
314.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,351.0,56.0,114.0,0.491,16.0,42.0,0.381,40.0,72.0,0.556,0.561,22.0,32.0,0.688,32.0,40.0,72.0,14.0,21.0,10.0,16.0,28.0,150.0,0.0,
314.0,Josh Okogie,26.0,CHO,SG,7.0,1.0,149.0,23.0,53.0,0.434,9.0,23.0,0.391,14.0,30.0,0.467,0.519,15.0,19.0,0.789,9.0,15.0,24.0,10.0,19.0,5.0,9.0,11.0,70.0,0.0,
315.0,Bol Bol,25.0,PHO,PF,29.0,10.0,403.0,86.0,166.0,0.518,28.0,85.0,0.329,58.0,81.0,0.716,0.602,18.0,24.0,0.75,18.0,79.0,97.0,18.0,6.0,24.0,16.0,18.0,218.0,0.0,
316.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,561.0,84.0,166.0,0.506,22.0,51.0,0.431,62.0,115.0,0.539,0.572,28.0,33.0,0.848,17.0,50.0,67.0,57.0,24.0,3.0,28.0,59.0,218.0,0.0,
317.0,Kris Murray,24.0,POR,SF,54.0,2.0,742.0,90.0,199.0,0.452,21.0,81.0,0.259,69.0,118.0,0.585,0.505,17.0,42.0,0.405,54.0,68.0,122.0,46.0,23.0,12.0,28.0,47.0,218.0,0.0,
318.0,Isaac Okoro,24.0,CLE,SG,38.0,18.0,719.0,77.0,173.0,0.445,40.0,102.0,0.392,37.0,71.0,0.521,0.561,21.0,29.0,0.724,32.0,52.0,84.0,53.0,21.0,15.0,15.0,73.0,215.0,0.0,
319.0,Rob Dillingham,20.0,MIN,PG,40.0,1.0,481.0,89.0,199.0,0.447,25.0,70.0,0.357,64.0,129.0,0.496,0.51,8.0,15.0,0.533,12.0,34.0,46.0,94.0,18.0,1.0,48.0,36.0,211.0,0.0,
320.0,Andre Jackson Jr.,23.0,MIL,SG,56.0,43.0,901.0,85.0,182.0,0.467,29.0,73.0,0.397,56.0,109.0,0.514,0.547,10.0,18.0,0.556,59.0,108.0,167.0,76.0,31.0,13.0,52.0,106.0,209.0,0.0,
321.0,Herbert Jones,26.0,NOP,SF,20.0,20.0,648.0,75.0,172.0,0.436,22.0,72.0,0.306,53.0,100.0,0.53,0.5,33.0,40.0,0.825,22.0,56.0,78.0,65.0,37.0,9.0,35.0,66.0,205.0,0.0,
322.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,463.0,80.0,155.0,0.516,34.0,76.0,0.447,46.0,79.0,0.582,0.626,9.0,13.0,0.692,23.0,80.0,103.0,38.0,20.0,13.0,16.0,37.0,203.0,0.0,
323.0,Bruce Brown,28.0,2TM,PG,28.0,1.0,577.0,76.0,193.0,0.394,13.0,51.0,0.255,63.0,142.0,0.444,0.427,38.0,45.0,0.844,27.0,78.0,105.0,47.0,28.0,3.0,26.0,46.0,203.0,0.0,
323.0,Bruce Brown,28.0,TOR,PG,18.0,0.0,353.0,57.0,131.0,0.435,11.0,36.0,0.306,46.0,95.0,0.484,0.477,26.0,29.0,0.897,17.0,51.0,68.0,28.0,17.0,3.0,19.0,26.0,151.0,0.0,
323.0,Bruce Brown,28.0,NOP,PG,10.0,1.0,224.0,19.0,62.0,0.306,2.0,15.0,0.133,17.0,47.0,0.362,0.323,12.0,16.0,0.75,10.0,27.0,37.0,19.0,11.0,0.0,7.0,20.0,52.0,0.0,
324.0,Ryan Rollins,22.0,MIL,PG,40.0,8.0,490.0,78.0,169.0,0.462,26.0,72.0,0.361,52.0,97.0,0.536,0.538,20.0,24.0,0.833,16.0,49.0,65.0,51.0,28.0,13.0,33.0,53.0,202.0,0.0,
325.0,Olivier-Maxence Prosper,22.0,DAL,PF,52.0,4.0,584.0,70.0,174.0,0.402,12.0,51.0,0.235,58.0,123.0,0.472,0.437,49.0,76.0,0.645,44.0,82.0,126.0,40.0,26.0,6.0,14.0,28.0,201.0,0.0,
326.0,Tosan Evbuomwan,23.0,BRK,SF,21.0,0.0,501.0,71.0,164.0,0.433,16.0,55.0,0.291,55.0,109.0,0.505,0.482,40.0,53.0,0.755,25.0,60.0,85.0,33.0,16.0,7.0,31.0,39.0,198.0,0.0,
327.0,Sandro Mamukelashvili,25.0,SAS,PF,42.0,0.0,363.0,71.0,137.0,0.518,31.0,81.0,0.383,40.0,56.0,0.714,0.631,25.0,35.0,0.714,25.0,74.0,99.0,24.0,14.0,11.0,14.0,34.0,198.0,0.0,
328.0,Monte Morris,29.0,PHO,PG,40.0,0.0,522.0,69.0,171.0,0.404,22.0,73.0,0.301,47.0,98.0,0.48,0.468,34.0,40.0,0.85,10.0,47.0,57.0,66.0,17.0,3.0,17.0,21.0,194.0,0.0,
329.0,Cody Williams,20.0,UTA,SG,40.0,12.0,815.0,66.0,192.0,0.344,28.0,95.0,0.295,38.0,97.0,0.392,0.417,29.0,38.0,0.763,24.0,68.0,92.0,51.0,19.0,13.0,35.0,70.0,189.0,0.0,
330.0,Jaylin Williams,22.0,OKC,PF,36.0,6.0,587.0,68.0,167.0,0.407,41.0,118.0,0.347,27.0,49.0,0.551,0.53,12.0,15.0,0.8,40.0,154.0,194.0,86.0,16.0,23.0,24.0,58.0,189.0,1.0,
331.0,Tre Mann,23.0,CHO,PG,13.0,0.0,319.0,70.0,161.0,0.435,24.0,60.0,0.4,46.0,101.0,0.455,0.509,19.0,21.0,0.905,12.0,26.0,38.0,39.0,7.0,4.0,25.0,24.0,183.0,0.0,
332.0,Richaun Holmes,31.0,WAS,PF,24.0,7.0,430.0,71.0,106.0,0.67,0.0,3.0,0.0,71.0,103.0,0.689,0.67,39.0,47.0,0.83,46.0,93.0,139.0,36.0,6.0,19.0,18.0,39.0,181.0,0.0,
333.0,GG Jackson II,20.0,MEM,PF,22.0,1.0,367.0,63.0,157.0,0.401,27.0,79.0,0.342,36.0,78.0,0.462,0.487,26.0,36.0,0.722,22.0,47.0,69.0,25.0,8.0,5.0,28.0,25.0,179.0,0.0,
334.0,Gui Santos,22.0,GSW,PF,40.0,1.0,548.0,62.0,133.0,0.466,26.0,75.0,0.347,36.0,58.0,0.621,0.564,24.0,33.0,0.727,49.0,73.0,122.0,57.0,18.0,8.0,30.0,72.0,174.0,0.0,
335.0,Reed Sheppard,20.0,HOU,PG,45.0,1.0,536.0,65.0,196.0,0.332,31.0,111.0,0.279,34.0,85.0,0.4,0.411,13.0,16.0,0.813,16.0,47.0,63.0,54.0,28.0,15.0,28.0,42.0,174.0,0.0,
336.0,Steven Adams,31.0,HOU,C,46.0,2.0,584.0,68.0,129.0,0.527,0.0,1.0,0.0,68.0,128.0,0.531,0.527,32.0,72.0,0.444,127.0,118.0,245.0,56.0,16.0,21.0,42.0,44.0,168.0,0.0,
337.0,Grant Williams,26.0,CHO,PF,16.0,7.0,479.0,54.0,123.0,0.439,27.0,74.0,0.365,27.0,49.0,0.551,0.549,31.0,37.0,0.838,18.0,64.0,82.0,37.0,18.0,13.0,28.0,46.0,166.0,0.0,
338.0,KJ Simpson,22.0,CHO,PG,23.0,4.0,470.0,59.0,176.0,0.335,16.0,74.0,0.216,43.0,102.0,0.422,0.381,30.0,37.0,0.811,28.0,38.0,66.0,60.0,19.0,4.0,32.0,35.0,164.0,0.0,
339.0,Daniel Theis,32.0,NOP,C,38.0,9.0,621.0,61.0,129.0,0.473,9.0,37.0,0.243,52.0,92.0,0.565,0.508,31.0,37.0,0.838,44.0,120.0,164.0,60.0,18.0,20.0,25.0,70.0,162.0,0.0,
340.0,Pelle Larsson,23.0,MIA,SG,41.0,2.0,517.0,57.0,128.0,0.445,20.0,63.0,0.317,37.0,65.0,0.569,0.523,26.0,39.0,0.667,17.0,44.0,61.0,39.0,15.0,4.0,14.0,70.0,160.0,0.0,
341.0,Adem Bona,21.0,PHI,C,45.0,1.0,526.0,61.0,89.0,0.685,0.0,0.0,,61.0,89.0,0.685,0.685,36.0,55.0,0.655,52.0,85.0,137.0,15.0,11.0,38.0,32.0,85.0,158.0,0.0,
342.0,Charles Bassey,24.0,SAS,C,34.0,1.0,363.0,68.0,116.0,0.586,0.0,0.0,,68.0,116.0,0.586,0.586,21.0,33.0,0.636,56.0,95.0,151.0,17.0,14.0,29.0,23.0,47.0,157.0,0.0,
