Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
277.0,Jared Butler,24.0,PHI,SG,10.0,2.0,16.4,2.9,6.6,0.439,1.0,3.1,0.323,1.9,3.5,0.543,0.515,1.1,1.3,0.846,0.4,2.0,2.4,4.0,0.4,0.3,1.5,1.2,7.9,
278.0,Jay Huff,26.0,MEM,C,51.0,2.0,12.1,2.5,4.9,0.516,1.4,3.3,0.419,1.1,1.6,0.716,0.657,0.7,0.9,0.771,0.5,1.6,2.1,0.6,0.2,0.9,0.6,1.3,7.1,
279.0,KJ Simpson,22.0,CHO,PG,23.0,4.0,20.4,2.6,7.7,0.335,0.7,3.2,0.216,1.9,4.4,0.422,0.381,1.3,1.6,0.811,1.2,1.7,2.9,2.6,0.8,0.2,1.4,1.5,7.1,
280.0,Davion Mitchell,26.0,2TM,PG,57.0,35.0,26.2,2.7,5.9,0.455,1.1,2.8,0.382,1.6,3.1,0.52,0.545,0.6,0.9,0.66,0.4,1.6,2.0,4.7,0.8,0.2,1.7,2.5,7.0,
280.0,Davion Mitchell,26.0,TOR,PG,44.0,22.0,24.5,2.4,5.5,0.434,1.0,2.7,0.359,1.5,2.9,0.504,0.52,0.6,0.8,0.676,0.4,1.6,1.9,4.6,0.7,0.2,1.8,2.6,6.3,
280.0,Davion Mitchell,26.0,MIA,PG,13.0,13.0,31.9,3.5,6.9,0.511,1.4,3.1,0.45,2.2,3.8,0.56,0.611,0.6,1.0,0.615,0.6,1.6,2.2,5.1,1.0,0.2,1.5,2.1,9.1,
281.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,16.8,2.8,4.6,0.609,0.0,0.0,,2.8,4.6,0.609,0.609,1.4,2.8,0.5,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,
282.0,Josh Okogie,26.0,2TM,SG,32.0,2.0,15.6,2.5,5.2,0.473,0.8,2.0,0.385,1.7,3.2,0.529,0.548,1.2,1.6,0.725,1.3,1.7,3.0,0.8,1.3,0.5,0.8,1.2,6.9,
282.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,14.0,2.2,4.6,0.491,0.6,1.7,0.381,1.6,2.9,0.556,0.561,0.9,1.3,0.688,1.3,1.6,2.9,0.6,0.8,0.4,0.6,1.1,6.0,
282.0,Josh Okogie,26.0,CHO,SG,7.0,1.0,21.3,3.3,7.6,0.434,1.3,3.3,0.391,2.0,4.3,0.467,0.519,2.1,2.7,0.789,1.3,2.1,3.4,1.4,2.7,0.7,1.3,1.6,10.0,
283.0,Terance Mann,28.0,2TM,SG,50.0,12.0,20.6,2.7,5.6,0.48,0.9,2.2,0.384,1.8,3.4,0.544,0.557,0.7,1.0,0.647,1.0,1.9,3.0,1.8,0.7,0.3,0.7,1.9,6.9,
283.0,Terance Mann,28.0,LAC,SG,37.0,12.0,19.8,2.4,5.3,0.446,0.7,2.0,0.347,1.6,3.2,0.508,0.513,0.6,0.9,0.719,0.9,2.0,2.9,1.6,0.8,0.3,0.7,1.8,6.0,
283.0,Terance Mann,28.0,ATL,SG,13.0,0.0,22.8,3.7,6.6,0.558,1.3,2.8,0.459,2.4,3.8,0.633,0.657,0.8,1.5,0.526,1.5,1.7,3.2,2.5,0.5,0.2,0.9,2.2,9.5,
284.0,Precious Achiuwa,25.0,NYK,C,41.0,8.0,21.9,2.9,5.6,0.524,0.2,0.7,0.3,2.7,4.9,0.558,0.544,0.8,1.2,0.627,2.1,3.9,6.0,1.1,0.9,0.8,0.8,1.5,6.9,
285.0,Vit Krejci,24.0,ATL,PG,40.0,15.0,20.7,2.5,5.5,0.448,1.5,3.8,0.384,1.0,1.8,0.586,0.579,0.5,0.8,0.667,0.4,2.3,2.7,2.7,0.7,0.5,0.9,2.0,6.9,
286.0,A.J. Lawson,24.0,TOR,SG,10.0,2.0,14.9,2.2,6.1,0.361,1.4,3.9,0.359,0.8,2.2,0.364,0.475,1.1,1.8,0.611,0.8,1.6,2.4,0.4,0.3,0.2,0.2,1.5,6.9,
287.0,Cameron Payne,30.0,NYK,PG,58.0,1.0,14.2,2.4,5.9,0.412,1.3,3.6,0.369,1.1,2.4,0.475,0.522,0.7,0.8,0.891,0.2,1.2,1.4,2.7,0.6,0.2,0.7,1.6,6.9,
288.0,Thomas Bryant,27.0,2TM,C,47.0,5.0,15.0,2.6,5.0,0.519,0.8,2.2,0.356,1.8,2.8,0.647,0.597,0.8,0.9,0.841,1.5,2.6,4.1,1.0,0.4,0.6,0.5,1.1,6.8,
288.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1.0,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1,
288.0,Thomas Bryant,27.0,IND,C,37.0,5.0,15.9,3.0,5.6,0.531,0.8,2.4,0.356,2.2,3.3,0.656,0.605,0.7,0.9,0.788,1.7,2.6,4.3,1.2,0.5,0.5,0.6,1.2,7.5,
289.0,KJ Martin,24.0,2TM,PF,35.0,15.0,21.5,2.7,4.6,0.594,0.4,1.2,0.341,2.3,3.4,0.681,0.638,0.9,1.2,0.767,0.8,2.4,3.2,0.9,0.4,0.6,0.6,2.5,6.8,
289.0,KJ Martin,24.0,PHI,PF,24.0,7.0,20.0,2.5,4.1,0.616,0.3,0.9,0.381,2.2,3.3,0.679,0.657,1.0,1.2,0.828,0.9,2.1,3.0,0.8,0.5,0.7,0.5,2.6,6.4,
289.0,KJ Martin,24.0,UTA,SF,11.0,8.0,24.7,3.1,5.5,0.557,0.5,1.8,0.3,2.5,3.7,0.683,0.607,0.8,1.3,0.643,0.7,2.9,3.6,1.3,0.4,0.5,0.8,2.2,7.5,
290.0,Eric Gordon,36.0,PHI,SG,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.8,1.7,0.463,0.564,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,
291.0,Jake LaRavia,23.0,2TM,PF,59.0,0.0,20.3,2.3,5.0,0.466,0.8,2.0,0.417,1.5,3.0,0.5,0.551,1.2,1.8,0.673,1.5,2.7,4.1,2.5,0.9,0.4,1.4,1.9,6.7,
291.0,Jake LaRavia,23.0,MEM,PF,47.0,0.0,20.9,2.5,5.1,0.49,0.9,1.9,0.444,1.7,3.2,0.517,0.573,1.4,2.0,0.698,1.4,2.9,4.4,2.8,0.9,0.4,1.5,2.0,7.3,
291.0,Jake LaRavia,23.0,SAC,PF,12.0,0.0,18.2,1.7,4.6,0.364,0.8,2.5,0.333,0.8,2.1,0.4,0.455,0.3,0.7,0.375,1.6,1.6,3.2,1.4,0.8,0.2,0.9,1.9,4.4,
292.0,Haywood Highsmith,28.0,MIA,SF,57.0,39.0,24.4,2.5,5.2,0.478,1.2,3.0,0.401,1.3,2.2,0.585,0.595,0.5,0.6,0.75,0.9,2.3,3.2,1.4,0.9,0.6,0.7,2.2,6.6,
293.0,Alex Caruso,30.0,OKC,SG,42.0,1.0,19.0,2.5,5.6,0.439,1.1,3.2,0.353,1.3,2.4,0.554,0.54,0.5,0.5,0.826,0.7,2.0,2.7,2.5,1.6,0.5,0.7,1.8,6.5,
294.0,Mouhamed Gueye,22.0,ATL,PF,17.0,13.0,16.3,2.5,5.8,0.429,0.7,2.9,0.245,1.8,2.9,0.612,0.49,0.8,1.0,0.824,0.8,2.5,3.4,0.8,1.0,1.1,0.5,1.6,6.5,
295.0,Zach Collins,27.0,2TM,PF,47.0,12.0,14.9,2.3,4.7,0.5,0.5,1.7,0.313,1.8,3.0,0.607,0.557,1.2,1.4,0.875,1.5,2.7,4.1,1.7,0.5,0.4,0.8,2.1,6.4,
295.0,Zach Collins,27.0,SAS,C,36.0,4.0,11.8,1.7,3.7,0.462,0.4,1.3,0.304,1.3,2.4,0.547,0.515,0.9,1.0,0.886,1.1,1.8,2.8,1.4,0.4,0.4,0.6,1.9,4.6,
295.0,Zach Collins,27.0,CHI,PF,11.0,8.0,25.0,4.5,8.0,0.557,1.0,3.1,0.324,3.5,4.9,0.704,0.619,2.3,2.6,0.862,2.9,5.6,8.5,2.7,0.9,0.5,1.3,2.5,12.2,
296.0,Alec Burks,33.0,MIA,SG,36.0,4.0,17.7,2.0,4.9,0.407,1.5,3.6,0.419,0.5,1.3,0.375,0.559,0.9,1.1,0.756,0.4,2.3,2.7,1.1,0.6,0.2,0.4,0.7,6.4,
297.0,Jaxson Hayes,24.0,LAL,C,40.0,19.0,19.2,2.6,3.7,0.714,0.0,0.1,0.0,2.6,3.6,0.724,0.714,1.2,1.6,0.734,1.4,3.2,4.6,1.1,0.6,1.0,0.8,2.3,6.4,
298.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,16.5,2.5,4.9,0.506,0.6,1.5,0.431,1.8,3.4,0.539,0.572,0.8,1.0,0.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7,6.4,
299.0,Ben Simmons,28.0,2TM,PG,38.0,24.0,24.5,2.8,5.1,0.552,0.0,0.0,,2.8,5.1,0.552,0.552,0.6,0.9,0.727,0.9,4.3,5.2,6.7,0.9,0.5,2.4,2.4,6.3,
299.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,25.0,2.8,5.2,0.547,0.0,0.0,,2.8,5.2,0.547,0.547,0.5,0.8,0.692,0.9,4.3,5.2,6.9,0.8,0.5,2.7,2.5,6.2,
299.0,Ben Simmons,28.0,LAC,PG,5.0,0.0,21.2,2.8,4.8,0.583,0.0,0.0,,2.8,4.8,0.583,0.583,1.2,1.4,0.857,1.2,4.0,5.2,5.0,1.4,0.6,0.4,2.2,6.8,
300.0,Ricky Council IV,23.0,PHI,SF,55.0,4.0,14.4,2.1,5.3,0.408,0.7,2.4,0.29,1.5,2.9,0.506,0.474,1.3,1.6,0.826,0.6,1.6,2.2,1.2,0.5,0.1,0.5,0.8,6.3,
301.0,Ron Holland,19.0,DET,SF,65.0,1.0,15.5,2.3,5.1,0.456,0.4,2.0,0.228,1.9,3.1,0.598,0.5,1.1,1.4,0.791,0.5,2.1,2.6,0.9,0.6,0.1,0.8,1.7,6.2,
302.0,Gary Payton II,32.0,GSW,SG,52.0,10.0,14.2,2.6,4.6,0.571,0.4,1.4,0.284,2.2,3.2,0.699,0.615,0.5,0.7,0.73,0.9,2.0,2.9,1.3,0.7,0.3,0.6,1.8,6.2,
303.0,Jamal Shead,22.0,TOR,PG,59.0,2.0,18.0,2.4,5.8,0.419,0.8,2.5,0.329,1.6,3.3,0.487,0.49,0.5,0.7,0.756,0.4,1.0,1.3,3.7,0.5,0.1,1.5,2.1,6.2,
304.0,Dru Smith,27.0,MIA,SG,14.0,1.0,19.1,2.2,4.4,0.508,1.1,2.1,0.533,1.1,2.2,0.484,0.639,0.6,0.9,0.75,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.2,
305.0,Bismack Biyombo,32.0,SAS,C,12.0,11.0,17.7,2.8,4.2,0.68,0.0,0.0,,2.8,4.2,0.68,0.68,0.4,1.3,0.333,1.6,3.8,5.3,1.1,0.6,0.9,0.8,1.8,6.1,
306.0,Seth Curry,34.0,CHO,SG,53.0,9.0,14.6,2.2,4.8,0.467,1.2,2.7,0.447,1.1,2.2,0.491,0.59,0.4,0.5,0.8,0.4,1.2,1.7,0.7,0.4,0.1,0.4,0.9,6.1,
307.0,Kris Dunn,30.0,LAC,PG,57.0,41.0,23.9,2.5,5.9,0.43,0.9,3.0,0.304,1.6,2.9,0.561,0.507,0.2,0.3,0.563,0.8,2.7,3.5,3.1,1.8,0.4,1.1,2.6,6.1,
308.0,Ben Sheppard,23.0,IND,SG,49.0,9.0,20.3,2.2,5.0,0.441,1.2,3.4,0.365,1.0,1.6,0.603,0.565,0.4,0.5,0.913,0.7,2.0,2.7,1.3,0.6,0.2,0.3,2.1,6.1,
309.0,Tristan Vukcevic,21.0,WAS,C,21.0,0.0,10.0,2.2,4.6,0.474,0.7,2.3,0.306,1.5,2.3,0.646,0.552,1.0,1.3,0.778,0.7,2.2,2.9,0.9,0.3,0.4,0.8,1.3,6.1,
310.0,Tre Jones,25.0,2TM,PG,41.0,4.0,18.0,2.3,4.5,0.511,0.3,1.0,0.35,2.0,3.6,0.555,0.548,1.1,1.3,0.815,0.6,1.7,2.3,3.7,0.7,0.2,0.7,1.1,6.0,
310.0,Tre Jones,25.0,SAS,PG,28.0,0.0,16.1,1.6,3.3,0.484,0.3,0.9,0.308,1.3,2.4,0.552,0.527,0.9,1.2,0.758,0.5,1.5,2.1,3.7,0.6,0.2,0.8,1.2,4.4,
310.0,Tre Jones,25.0,CHI,PG,13.0,4.0,22.0,3.8,7.2,0.538,0.5,1.1,0.429,3.4,6.1,0.557,0.57,1.5,1.6,0.905,0.8,2.0,2.8,3.7,0.8,0.3,0.5,1.1,9.6,
311.0,Donovan Clingan,20.0,POR,C,52.0,22.0,17.5,2.5,4.5,0.554,0.2,0.6,0.276,2.3,3.9,0.593,0.571,0.9,1.4,0.616,2.8,4.3,7.1,1.0,0.5,1.6,1.2,2.7,6.0,
312.0,Simone Fontecchio,29.0,DET,SF,58.0,0.0,17.1,2.0,5.1,0.384,1.0,3.1,0.317,1.0,2.0,0.487,0.48,1.1,1.3,0.816,0.7,2.3,3.0,0.9,0.4,0.2,0.8,1.3,6.0,
313.0,Trey Lyles,29.0,SAC,PF,53.0,2.0,18.1,2.1,5.2,0.402,1.2,3.4,0.339,0.9,1.8,0.521,0.513,0.7,1.0,0.679,1.1,3.3,4.4,1.1,0.5,0.4,0.5,1.2,6.0,
314.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,
315.0,Isaiah Wong,24.0,CHO,SG,20.0,0.0,13.3,2.1,5.3,0.39,0.7,1.7,0.394,1.4,3.6,0.389,0.452,1.3,1.7,0.735,0.7,0.9,1.6,1.4,0.6,0.0,0.9,1.1,6.0,
316.0,Marcus Sasser,24.0,DET,PG,47.0,0.0,13.5,2.2,4.7,0.464,0.9,2.5,0.368,1.3,2.2,0.571,0.561,0.6,0.7,0.839,0.3,0.8,1.1,2.2,0.6,0.1,0.9,1.3,5.9,
317.0,Gabe Vincent,28.0,LAL,PG,55.0,9.0,20.9,2.2,5.5,0.397,1.3,3.9,0.341,0.9,1.6,0.534,0.518,0.2,0.3,0.688,0.2,0.9,1.2,1.5,0.7,0.2,0.6,2.1,5.9,
318.0,Moses Brown,25.0,2TM,C,13.0,2.0,9.2,2.6,3.8,0.694,0.0,0.0,,2.6,3.8,0.694,0.694,0.6,0.8,0.727,0.9,2.5,3.4,0.2,0.5,0.3,0.8,1.3,5.8,
318.0,Moses Brown,25.0,IND,C,9.0,0.0,5.1,1.4,2.2,0.65,0.0,0.0,,1.4,2.2,0.65,0.65,0.3,0.6,0.6,0.4,1.0,1.4,0.0,0.2,0.1,0.7,0.7,3.2,
318.0,Moses Brown,25.0,DAL,C,4.0,2.0,18.3,5.3,7.3,0.724,0.0,0.0,,5.3,7.3,0.724,0.724,1.3,1.5,0.833,2.0,5.8,7.8,0.5,1.0,0.8,1.3,2.8,11.8,
319.0,Shake Milton,28.0,2TM,SG,47.0,1.0,15.1,2.1,4.5,0.467,0.8,2.0,0.375,1.3,2.4,0.544,0.552,0.9,1.1,0.8,0.5,1.3,1.8,1.9,0.4,0.1,0.7,1.2,5.8,
319.0,Shake Milton,28.0,BRK,SG,27.0,1.0,18.2,2.7,5.8,0.465,1.0,2.7,0.389,1.7,3.1,0.529,0.554,0.9,1.2,0.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,
319.0,Shake Milton,28.0,LAL,SG,20.0,0.0,11.0,1.3,2.7,0.472,0.4,1.2,0.333,0.9,1.5,0.586,0.547,0.8,0.9,0.882,0.4,1.4,1.8,1.4,0.3,0.1,0.7,0.7,3.7,
320.0,Javonte Green,31.0,2TM,SG,53.0,18.0,21.1,2.0,4.4,0.459,0.8,2.1,0.363,1.2,2.3,0.55,0.547,1.0,1.3,0.739,0.9,2.6,3.5,0.9,1.0,0.6,0.5,1.5,5.8,
320.0,Javonte Green,31.0,NOP,SG,50.0,18.0,21.8,2.0,4.5,0.446,0.8,2.2,0.352,1.2,2.3,0.534,0.531,1.0,1.3,0.758,1.0,2.6,3.6,0.9,1.1,0.6,0.6,1.5,5.8,
320.0,Javonte Green,31.0,CLE,SG,3.0,0.0,9.0,2.3,3.0,0.778,1.0,1.7,0.6,1.3,1.3,1.0,0.944,0.3,1.0,0.333,0.3,2.7,3.0,0.7,0.0,0.0,0.3,0.7,6.0,
321.0,Ryan Dunn,22.0,PHO,SF,57.0,28.0,17.0,2.4,5.5,0.431,0.9,2.9,0.301,1.5,2.5,0.579,0.511,0.2,0.4,0.44,0.9,2.1,3.1,0.8,0.4,0.5,0.4,2.1,5.8,
322.0,Isaiah Stewart,23.0,DET,C,59.0,3.0,19.8,2.3,4.3,0.539,0.2,0.7,0.286,2.1,3.6,0.589,0.563,0.9,1.3,0.747,1.9,3.7,5.6,1.6,0.3,1.4,1.0,2.5,5.8,
323.0,Brandon Williams,25.0,DAL,PG,23.0,1.0,11.5,2.0,4.2,0.49,0.7,1.7,0.395,1.4,2.5,0.552,0.568,1.0,1.3,0.828,0.2,1.2,1.3,1.8,0.5,0.1,0.8,0.7,5.8,
324.0,Robert Williams,27.0,POR,C,20.0,3.0,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,
325.0,Torrey Craig,34.0,2TM,SF,16.0,2.0,11.7,2.0,4.1,0.485,1.3,3.1,0.429,0.7,1.1,0.647,0.644,0.4,0.5,0.75,1.1,1.4,2.5,0.5,0.1,0.4,0.1,1.3,5.7,
325.0,Torrey Craig,34.0,CHI,SF,9.0,1.0,12.6,2.4,5.0,0.489,1.7,3.9,0.429,0.8,1.1,0.7,0.656,0.3,0.4,0.75,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9,
325.0,Torrey Craig,34.0,BOS,SF,7.0,1.0,10.6,1.4,3.0,0.476,0.9,2.0,0.429,0.6,1.0,0.571,0.619,0.4,0.6,0.75,1.4,0.7,2.1,0.4,0.0,0.7,0.3,0.9,4.1,
326.0,Jamison Battle,23.0,TOR,SF,42.0,0.0,13.0,2.0,4.3,0.467,1.4,3.3,0.431,0.6,1.1,0.578,0.629,0.3,0.3,0.857,0.6,1.3,2.0,0.8,0.1,0.1,0.3,1.2,5.7,
327.0,Talen Horton-Tucker,24.0,CHI,SG,47.0,0.0,11.5,2.1,4.7,0.447,0.7,2.0,0.368,1.3,2.6,0.508,0.527,0.8,1.2,0.691,0.3,1.4,1.8,1.4,0.3,0.2,0.7,1.0,5.7,
328.0,Jonathan Isaac,27.0,ORL,PF,57.0,0.0,16.1,2.0,4.9,0.412,0.6,2.4,0.268,1.4,2.5,0.553,0.478,1.0,1.5,0.687,1.7,3.0,4.7,0.5,0.8,1.1,0.4,1.4,5.7,
329.0,Karlo Matković,23.0,NOP,PF,27.0,3.0,17.1,2.3,4.3,0.53,0.4,1.4,0.324,1.8,2.9,0.628,0.583,0.8,1.0,0.778,1.5,3.0,4.5,1.0,0.5,1.0,0.9,2.3,5.7,
330.0,Isaac Okoro,24.0,CLE,SG,38.0,18.0,18.9,2.0,4.6,0.445,1.1,2.7,0.392,1.0,1.9,0.521,0.561,0.6,0.8,0.724,0.8,1.4,2.2,1.4,0.6,0.4,0.4,1.9,5.7,
331.0,Jeff Green,38.0,HOU,PF,23.0,2.0,12.5,2.0,4.0,0.516,0.9,2.4,0.357,1.2,1.5,0.771,0.626,0.7,0.8,0.833,0.3,1.4,1.7,0.4,0.2,0.2,0.3,1.0,5.6,
332.0,Jeremiah Robinson-Earl,24.0,NOP,PF,50.0,6.0,17.2,2.1,4.7,0.449,0.7,2.2,0.333,1.4,2.5,0.552,0.528,0.6,0.8,0.842,1.6,2.8,4.4,1.1,0.6,0.1,0.6,1.2,5.6,
333.0,Oscar Tshiebwe,25.0,UTA,C,7.0,0.0,14.3,2.1,3.3,0.652,0.0,0.0,,2.1,3.3,0.652,0.652,1.3,1.7,0.75,2.3,5.1,7.4,0.4,0.9,0.0,0.3,2.0,5.6,
334.0,Dean Wade,28.0,CLE,PF,44.0,26.0,21.5,2.0,4.8,0.41,1.4,3.9,0.349,0.6,0.9,0.684,0.552,0.3,0.6,0.52,1.0,3.8,4.7,1.5,0.8,0.4,0.4,1.9,5.6,
335.0,Kenrich Williams,30.0,OKC,PF,52.0,2.0,14.6,2.2,4.5,0.483,0.9,2.3,0.385,1.3,2.3,0.581,0.579,0.4,0.4,0.864,0.9,2.3,3.2,1.2,0.6,0.1,0.5,1.5,5.6,
336.0,Quenton Jackson,26.0,IND,PG,20.0,7.0,14.1,2.1,4.4,0.477,0.5,1.4,0.357,1.6,3.0,0.533,0.534,0.8,1.1,0.714,0.6,1.1,1.6,2.0,0.6,0.3,0.7,1.7,5.5,
337.0,Kevin Love,36.0,MIA,PF,22.0,9.0,11.2,1.9,5.2,0.357,1.1,3.0,0.358,0.8,2.2,0.354,0.461,0.7,1.0,0.696,1.0,3.3,4.3,1.0,0.7,0.2,0.6,0.9,5.5,
338.0,Jarace Walker,21.0,IND,PF,59.0,2.0,15.3,2.0,4.4,0.456,0.8,2.2,0.364,1.2,2.2,0.546,0.546,0.7,1.0,0.639,0.4,2.5,2.9,1.4,0.8,0.4,1.0,1.5,5.5,
339.0,Moussa Diabaté,23.0,CHO,C,55.0,8.0,18.4,2.3,3.8,0.59,0.0,0.0,0.0,2.3,3.8,0.596,0.59,0.9,1.6,0.575,2.9,3.7,6.6,0.9,0.7,0.6,0.9,1.6,5.4,
340.0,Keaton Wallace,25.0,ATL,PG,28.0,4.0,16.2,2.0,4.9,0.413,0.9,2.6,0.356,1.1,2.3,0.477,0.507,0.4,0.4,1.0,0.3,1.1,1.4,2.2,0.8,0.3,1.0,1.3,5.4,
341.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,12.4,1.8,4.7,0.383,0.4,1.9,0.211,1.4,2.8,0.5,0.426,1.3,1.8,0.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,
342.0,Rob Dillingham,20.0,MIN,PG,40.0,1.0,12.0,2.2,5.0,0.447,0.6,1.8,0.357,1.6,3.2,0.496,0.51,0.2,0.4,0.533,0.3,0.9,1.2,2.4,0.5,0.0,1.2,0.9,5.3,
343.0,Jonathan Mogbo,23.0,TOR,PF,49.0,11.0,17.9,2.1,4.6,0.451,0.3,1.0,0.298,1.8,3.6,0.492,0.482,0.9,1.3,0.703,1.6,2.6,4.1,1.6,0.8,0.5,0.9,2.1,5.3,
344.0,Tidjane Salaün,19.0,CHO,PF,48.0,8.0,19.1,1.7,5.3,0.319,0.9,3.2,0.289,0.8,2.1,0.363,0.406,1.0,1.3,0.719,1.2,3.0,4.2,1.1,0.5,0.3,0.9,1.2,5.3,
345.0,Jaylin Williams,22.0,OKC,PF,36.0,6.0,16.3,1.9,4.6,0.407,1.1,3.3,0.347,0.8,1.4,0.551,0.53,0.3,0.4,0.8,1.1,4.3,5.4,2.4,0.4,0.6,0.7,1.6,5.3,
346.0,Drew Eubanks,27.0,2TM,C,47.0,4.0,14.1,2.1,3.6,0.585,0.1,0.1,0.5,2.1,3.5,0.588,0.594,0.9,1.3,0.651,1.1,3.0,4.1,1.0,0.2,0.7,0.7,1.1,5.2,
346.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,15.4,2.4,3.9,0.607,0.1,0.1,0.6,2.3,3.8,0.607,0.617,1.0,1.5,0.632,1.1,3.5,4.5,1.2,0.3,0.9,0.8,1.2,5.8,
346.0,Drew Eubanks,27.0,LAC,C,10.0,0.0,9.3,1.2,2.6,0.462,0.0,0.1,0.0,1.2,2.5,0.48,0.462,0.5,0.6,0.833,1.1,1.4,2.5,0.3,0.1,0.3,0.3,0.7,2.9,
347.0,Aaron Holiday,28.0,HOU,PG,48.0,3.0,12.7,1.8,4.1,0.427,1.0,2.7,0.375,0.8,1.5,0.521,0.548,0.6,0.8,0.833,0.2,1.1,1.3,1.3,0.4,0.1,0.6,1.1,5.2,
348.0,Luke Kornet,29.0,BOS,C,57.0,11.0,17.9,2.1,3.2,0.659,0.0,0.0,0.0,2.1,3.2,0.663,0.659,0.9,1.3,0.712,2.4,2.7,5.0,1.6,0.5,1.0,0.5,1.6,5.2,
349.0,Terrence Shannon Jr.,24.0,MIN,SG,26.0,1.0,11.5,2.0,4.2,0.491,0.4,1.2,0.367,1.6,3.0,0.538,0.542,0.7,0.8,0.81,0.4,1.2,1.6,1.0,0.2,0.2,0.5,0.8,5.2,
350.0,Jared Rhoden,25.0,2TM,SG,9.0,1.0,12.9,1.7,4.6,0.366,0.4,2.0,0.222,1.2,2.6,0.478,0.415,1.3,1.6,0.857,0.8,1.2,2.0,0.3,0.3,0.2,0.4,1.3,5.1,
350.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,3.0,0.5,2.0,0.25,0.0,0.5,0.0,0.5,1.5,0.333,0.25,0.0,0.0,,0.5,0.5,1.0,0.5,0.3,0.0,0.3,0.3,1.0,
350.0,Jared Rhoden,25.0,TOR,SG,5.0,1.0,20.8,2.6,6.6,0.394,0.8,3.2,0.25,1.8,3.4,0.529,0.455,2.4,2.8,0.857,1.0,1.8,2.8,0.2,0.4,0.4,0.6,2.2,8.4,
351.0,Neemias Queta,25.0,BOS,C,50.0,6.0,14.4,2.2,3.4,0.645,0.0,0.1,0.0,2.2,3.4,0.657,0.645,0.7,1.0,0.729,1.5,2.5,3.9,0.7,0.3,0.7,0.7,1.8,5.1,
352.0,Ryan Rollins,22.0,MIL,PG,40.0,8.0,12.3,2.0,4.2,0.462,0.7,1.8,0.361,1.3,2.4,0.536,0.538,0.5,0.6,0.833,0.4,1.2,1.6,1.3,0.7,0.3,0.8,1.3,5.1,
353.0,Lindy Waters III,27.0,2TM,SG,44.0,9.0,15.5,1.8,4.9,0.369,1.2,3.6,0.327,0.6,1.3,0.483,0.488,0.2,0.3,0.727,0.4,1.8,2.2,1.0,0.5,0.2,0.4,1.3,5.0,
353.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,17.2,2.0,5.4,0.371,1.3,3.9,0.331,0.7,1.5,0.474,0.49,0.2,0.3,0.727,0.4,2.1,2.5,1.1,0.6,0.3,0.4,1.4,5.5,
353.0,Lindy Waters III,27.0,DET,SG,6.0,0.0,4.8,0.7,2.0,0.333,0.5,1.8,0.273,0.2,0.2,1.0,0.458,0.0,0.0,,0.2,0.0,0.2,0.2,0.3,0.0,0.2,0.5,1.8,
354.0,Kyle Anderson,31.0,2TM,PF,48.0,4.0,14.6,1.9,4.4,0.443,0.4,1.2,0.368,1.5,3.2,0.471,0.493,0.6,0.9,0.689,0.9,2.3,3.1,2.2,0.6,0.5,0.5,1.2,5.0,
354.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,15.0,2.1,4.7,0.45,0.5,1.4,0.365,1.6,3.3,0.487,0.506,0.5,0.8,0.667,0.8,2.3,3.1,2.3,0.7,0.6,0.6,1.1,5.3,
354.0,Kyle Anderson,31.0,MIA,SF,12.0,1.0,13.2,1.4,3.4,0.415,0.2,0.4,0.4,1.3,3.0,0.417,0.439,1.1,1.5,0.722,1.2,2.1,3.3,1.9,0.3,0.3,0.5,1.4,4.1,
